model,dim,n_ref,seed,auc_cos,auc_svd,auc_full,auc_logreg,best_k_svd
BAAI/bge-large-en-v1.5,1024,4,20,0.7710541666666667,0.7925430555555556,,0.7311652777777777,1
BAAI/bge-large-en-v1.5,1024,4,21,0.6691833333333332,0.703775,,0.6552749999999999,3
BAAI/bge-large-en-v1.5,1024,4,22,0.6955986111111111,0.7776236111111112,,0.7610819444444444,2
BAAI/bge-large-en-v1.5,1024,4,23,0.7609569444444444,0.8006013888888888,,0.7578569444444444,1
BAAI/bge-large-en-v1.5,1024,4,24,0.7364527777777778,0.8028861111111112,,0.815988888888889,2
BAAI/bge-large-en-v1.5,1024,4,25,0.7374611111111111,0.7973833333333333,,0.7519111111111111,1
BAAI/bge-large-en-v1.5,1024,4,26,0.70445,0.7733000000000001,,0.7630611111111111,2
BAAI/bge-large-en-v1.5,1024,4,27,0.7328805555555555,0.7797888888888889,,0.7122055555555556,3
BAAI/bge-large-en-v1.5,1024,4,28,0.767001388888889,0.7557125,,0.6873041666666666,3
BAAI/bge-large-en-v1.5,1024,4,29,0.7308138888888889,0.7454444444444444,,0.6961694444444444,1
BAAI/bge-large-en-v1.5,1024,4,30,0.7463444444444445,0.8070472222222222,,0.8225277777777777,1
BAAI/bge-large-en-v1.5,1024,4,31,0.7730430555555556,0.8090625,,0.8063986111111112,3
BAAI/bge-large-en-v1.5,1024,4,32,0.8279236111111111,0.8665208333333332,,0.8383375,1
BAAI/bge-large-en-v1.5,1024,4,33,0.7755527777777778,0.8218944444444443,,0.7898611111111111,1
BAAI/bge-large-en-v1.5,1024,4,34,0.7277680555555556,0.788801388888889,,0.8104319444444446,2
BAAI/bge-large-en-v1.5,1024,4,35,0.7427430555555555,0.7729319444444444,,0.786801388888889,1
BAAI/bge-large-en-v1.5,1024,4,36,0.7849041666666667,0.8128958333333334,,0.8088069444444446,2
BAAI/bge-large-en-v1.5,1024,4,37,0.7283722222222223,0.7772777777777778,,0.7829583333333333,2
BAAI/bge-large-en-v1.5,1024,4,38,0.7569541666666667,0.7913180555555557,,0.7963458333333333,1
BAAI/bge-large-en-v1.5,1024,4,39,0.810526388888889,0.8253236111111111,,0.7811569444444444,2
BAAI/bge-large-en-v1.5,1024,4,40,0.7134125,0.7253819444444444,,0.6757791666666666,3
BAAI/bge-large-en-v1.5,1024,4,41,0.7751847222222223,0.829676388888889,,0.8176375,2
BAAI/bge-large-en-v1.5,1024,4,42,0.6921583333333332,0.7628597222222222,,0.7750763888888889,3
BAAI/bge-large-en-v1.5,1024,4,43,0.7232208333333333,0.7147319444444444,,0.6802819444444443,3
BAAI/bge-large-en-v1.5,1024,4,44,0.7841875,0.8290902777777779,,0.8137569444444444,1
BAAI/bge-large-en-v1.5,1024,4,45,0.7814861111111111,0.7946277777777778,,0.7575527777777779,3
BAAI/bge-large-en-v1.5,1024,4,46,0.75145,0.7676833333333333,,0.6920111111111111,3
BAAI/bge-large-en-v1.5,1024,4,47,0.7544055555555556,0.7933638888888889,,0.7507916666666667,3
BAAI/bge-large-en-v1.5,1024,4,48,0.7381652777777779,0.7126680555555556,,0.6338652777777778,3
BAAI/bge-large-en-v1.5,1024,4,49,0.7232013888888889,0.7353208333333334,,0.6955930555555556,1
BAAI/bge-large-en-v1.5,1024,4,50,0.7763319444444443,0.8006125000000001,,0.6972958333333333,2
BAAI/bge-large-en-v1.5,1024,4,51,0.7677361111111112,0.7986972222222223,,0.786088888888889,1
BAAI/bge-large-en-v1.5,1024,4,52,0.7762888888888889,0.8078277777777778,,0.8177083333333335,1
BAAI/bge-large-en-v1.5,1024,4,53,0.7821027777777778,0.7994833333333333,,0.7634083333333332,3
BAAI/bge-large-en-v1.5,1024,4,54,0.7509236111111111,0.7780736111111111,,0.7232569444444444,1
BAAI/bge-large-en-v1.5,1024,4,55,0.7615944444444444,0.7997777777777779,,0.8037027777777779,3
BAAI/bge-large-en-v1.5,1024,4,56,0.7513611111111111,0.7828694444444444,,0.7699666666666667,2
BAAI/bge-large-en-v1.5,1024,4,57,0.7023527777777778,0.7670083333333334,,0.757688888888889,1
BAAI/bge-large-en-v1.5,1024,4,58,0.7437347222222221,0.8104152777777778,,0.8267763888888889,2
BAAI/bge-large-en-v1.5,1024,4,59,0.7532166666666666,0.7695333333333334,,0.7748472222222222,1
BAAI/bge-large-en-v1.5,1024,4,60,0.7140236111111111,0.7209986111111111,,0.6303069444444445,3
BAAI/bge-large-en-v1.5,1024,4,61,0.7368486111111112,0.8213930555555556,,0.8299847222222224,2
BAAI/bge-large-en-v1.5,1024,4,62,0.7328805555555555,0.7719694444444445,,0.7753888888888888,1
BAAI/bge-large-en-v1.5,1024,4,63,0.7661277777777777,0.7885361111111112,,0.7125944444444444,3
BAAI/bge-large-en-v1.5,1024,4,64,0.7748777777777778,0.8446055555555554,,0.8604333333333334,1
BAAI/bge-large-en-v1.5,1024,4,65,0.7131375,0.8117069444444445,,0.8074930555555555,2
BAAI/bge-large-en-v1.5,1024,4,66,0.7325736111111112,0.7495097222222222,,0.7457958333333333,1
BAAI/bge-large-en-v1.5,1024,4,67,0.7742694444444445,0.7872555555555555,,0.7577527777777777,1
BAAI/bge-large-en-v1.5,1024,4,68,0.7418583333333333,0.7957666666666667,,0.8121861111111112,2
BAAI/bge-large-en-v1.5,1024,4,69,0.7924097222222223,0.7990125,,0.7357180555555556,2
BAAI/bge-large-en-v1.5,1024,4,70,0.7867500000000001,0.8378027777777778,,0.8498972222222223,1
BAAI/bge-large-en-v1.5,1024,4,71,0.7129986111111111,0.7553680555555556,,0.7476375,3
BAAI/bge-large-en-v1.5,1024,4,72,0.7783333333333333,0.817361111111111,,0.7737277777777777,1
BAAI/bge-large-en-v1.5,1024,4,73,0.7625750000000001,0.7888611111111111,,0.7701666666666667,3
BAAI/bge-large-en-v1.5,1024,4,74,0.7037722222222222,0.7233333333333334,,0.7197777777777777,3
BAAI/bge-large-en-v1.5,1024,4,75,0.7099152777777779,0.7591875000000001,,0.7755013888888889,1
BAAI/bge-large-en-v1.5,1024,4,76,0.72475,0.7443666666666667,,0.6884972222222222,3
BAAI/bge-large-en-v1.5,1024,4,77,0.7451166666666666,0.8092888888888888,,0.8198027777777778,1
BAAI/bge-large-en-v1.5,1024,4,78,0.7825583333333332,0.8130861111111111,,0.8148111111111112,1
BAAI/bge-large-en-v1.5,1024,4,79,0.7529430555555555,0.7972138888888888,,0.7402666666666667,3
BAAI/bge-large-en-v1.5,1024,4,80,0.7100222222222223,0.7117888888888889,,0.6039694444444446,3
BAAI/bge-large-en-v1.5,1024,4,81,0.7146652777777779,0.7522430555555555,,0.6578430555555556,3
BAAI/bge-large-en-v1.5,1024,4,82,0.7831541666666667,0.7977541666666667,,0.7705486111111112,3
BAAI/bge-large-en-v1.5,1024,4,83,0.789236111111111,0.8415194444444445,,0.833638888888889,2
BAAI/bge-large-en-v1.5,1024,4,84,0.7556138888888889,0.8225916666666667,,0.8220805555555556,2
BAAI/bge-large-en-v1.5,1024,4,85,0.7362388888888889,0.7421944444444444,,0.7167083333333334,1
BAAI/bge-large-en-v1.5,1024,4,86,0.764588888888889,0.8150777777777778,,0.7960083333333334,3
BAAI/bge-large-en-v1.5,1024,4,87,0.7023416666666666,0.7699194444444444,,0.7867500000000001,1
BAAI/bge-large-en-v1.5,1024,4,88,0.7628736111111112,0.8235041666666667,,0.8127708333333333,1
BAAI/bge-large-en-v1.5,1024,4,89,0.6715902777777777,0.7592194444444443,,0.7919333333333334,3
BAAI/bge-large-en-v1.5,1024,4,90,0.7577069444444444,0.8171180555555555,,0.8315625,3
BAAI/bge-large-en-v1.5,1024,4,91,0.7181624999999999,0.7405041666666667,,0.49036805555555557,1
BAAI/bge-large-en-v1.5,1024,4,92,0.8163861111111111,0.848536111111111,,0.801336111111111,1
BAAI/bge-large-en-v1.5,1024,4,93,0.662451388888889,0.7652902777777778,,0.8098069444444445,3
BAAI/bge-large-en-v1.5,1024,4,94,0.7640041666666666,0.8212875000000001,,0.8187625,3
BAAI/bge-large-en-v1.5,1024,4,95,0.7472472222222223,0.8014194444444445,,0.8124833333333334,1
BAAI/bge-large-en-v1.5,1024,4,96,0.764125,0.7789527777777778,,0.7547638888888888,3
BAAI/bge-large-en-v1.5,1024,4,97,0.7499569444444445,0.8106875000000001,,0.7927097222222221,1
BAAI/bge-large-en-v1.5,1024,4,98,0.7928194444444443,0.8436777777777777,,0.8270722222222222,1
BAAI/bge-large-en-v1.5,1024,4,99,0.7658222222222222,0.8069777777777778,,0.8220472222222223,2
BAAI/bge-large-en-v1.5,1024,5,0,0.7346291666666667,0.7722236111111112,,0.7695541666666667,5
BAAI/bge-large-en-v1.5,1024,5,1,0.7627999999999999,0.8280888888888889,,0.8385055555555556,2
BAAI/bge-large-en-v1.5,1024,5,2,0.7483388888888889,0.8106194444444443,,0.8113027777777778,2
BAAI/bge-large-en-v1.5,1024,5,3,0.8028402777777778,0.8312069444444445,,0.8163236111111111,2
BAAI/bge-large-en-v1.5,1024,5,4,0.7933319444444444,0.8135777777777778,,0.7802277777777776,5
BAAI/bge-large-en-v1.5,1024,5,5,0.7324805555555555,0.7827500000000001,,0.7044361111111112,1
BAAI/bge-large-en-v1.5,1024,5,6,0.7726152777777777,0.8146513888888889,,0.8051541666666667,3
BAAI/bge-large-en-v1.5,1024,5,7,0.7845097222222222,0.8323763888888889,,0.8311569444444444,1
BAAI/bge-large-en-v1.5,1024,5,8,0.776301388888889,0.8256486111111112,,0.8194625,1
BAAI/bge-large-en-v1.5,1024,5,9,0.6762930555555555,0.7588097222222223,,0.7350708333333333,3
BAAI/bge-large-en-v1.5,1024,5,10,0.7687472222222222,0.8186833333333333,,0.8102333333333332,1
BAAI/bge-large-en-v1.5,1024,5,11,0.7632888888888889,0.8250444444444444,,0.8268333333333334,1
BAAI/bge-large-en-v1.5,1024,5,12,0.7597638888888889,0.8136527777777778,,0.8265138888888888,5
BAAI/bge-large-en-v1.5,1024,5,13,0.7929180555555556,0.8313624999999999,,0.8239680555555555,1
BAAI/bge-large-en-v1.5,1024,5,14,0.7501263888888889,0.7927833333333333,,0.7236055555555556,3
BAAI/bge-large-en-v1.5,1024,5,15,0.729525,0.8147333333333333,,0.8079333333333334,5
BAAI/bge-large-en-v1.5,1024,5,16,0.7498819444444444,0.7959319444444444,,0.7702902777777778,2
BAAI/bge-large-en-v1.5,1024,5,17,0.6039972222222222,0.7579138888888888,,0.7408333333333333,2
BAAI/bge-large-en-v1.5,1024,5,18,0.7697222222222222,0.81945,,0.8313027777777777,2
BAAI/bge-large-en-v1.5,1024,5,19,0.6533500000000001,0.7854166666666667,,0.7654083333333334,5
BAAI/bge-large-en-v1.5,1024,5,20,0.7686986111111112,0.8015708333333333,,0.7732597222222223,5
BAAI/bge-large-en-v1.5,1024,5,21,0.6689638888888888,0.7123138888888889,,0.6736194444444445,3
BAAI/bge-large-en-v1.5,1024,5,22,0.7035375,0.7939041666666666,,0.8012291666666668,2
BAAI/bge-large-en-v1.5,1024,5,23,0.7588958333333333,0.8086847222222222,,0.7921652777777777,5
BAAI/bge-large-en-v1.5,1024,5,24,0.7581527777777778,0.8404749999999999,,0.8342333333333334,1
BAAI/bge-large-en-v1.5,1024,5,25,0.7265472222222222,0.7818527777777778,,0.7323722222222222,1
BAAI/bge-large-en-v1.5,1024,5,26,0.7261500000000001,0.7820333333333334,,0.7596277777777779,1
BAAI/bge-large-en-v1.5,1024,5,27,0.7524500000000001,0.8075916666666666,,0.7734,3
BAAI/bge-large-en-v1.5,1024,5,28,0.7838986111111111,0.7960486111111111,,0.7727875000000001,3
BAAI/bge-large-en-v1.5,1024,5,29,0.7421805555555555,0.7731222222222223,,0.7598694444444445,1
BAAI/bge-large-en-v1.5,1024,5,30,0.7373972222222223,0.7869722222222222,,0.777425,1
BAAI/bge-large-en-v1.5,1024,5,31,0.774498611111111,0.8171958333333335,,0.8129347222222223,3
BAAI/bge-large-en-v1.5,1024,5,32,0.8085291666666666,0.8546652777777778,,0.8265541666666667,1
BAAI/bge-large-en-v1.5,1024,5,33,0.7516277777777777,0.8267444444444444,,0.8021805555555556,1
BAAI/bge-large-en-v1.5,1024,5,34,0.7474624999999999,0.8113263888888889,,0.8200319444444443,3
BAAI/bge-large-en-v1.5,1024,5,35,0.7531569444444445,0.7971819444444443,,0.8120125,5
BAAI/bge-large-en-v1.5,1024,5,36,0.7703347222222223,0.8110791666666666,,0.8012847222222222,5
BAAI/bge-large-en-v1.5,1024,5,37,0.7473666666666665,0.807,,0.8246027777777778,1
BAAI/bge-large-en-v1.5,1024,5,38,0.7499097222222222,0.7752625,,0.7605069444444444,2
BAAI/bge-large-en-v1.5,1024,5,39,0.8006208333333334,0.8170875,,0.7463486111111111,2
BAAI/bge-large-en-v1.5,1024,5,40,0.7217069444444444,0.7554569444444444,,0.7254541666666667,5
BAAI/bge-large-en-v1.5,1024,5,41,0.7690874999999999,0.8384458333333334,,0.8240402777777778,2
BAAI/bge-large-en-v1.5,1024,5,42,0.7152041666666666,0.7929097222222222,,0.8160402777777778,5
BAAI/bge-large-en-v1.5,1024,5,43,0.7089319444444445,0.7175236111111112,,0.6946319444444444,5
BAAI/bge-large-en-v1.5,1024,5,44,0.7941013888888888,0.827026388888889,,0.8008930555555557,2
BAAI/bge-large-en-v1.5,1024,5,45,0.7722111111111112,0.8063861111111111,,0.7981972222222222,1
BAAI/bge-large-en-v1.5,1024,5,46,0.7624666666666666,0.8034944444444444,,0.7506805555555556,5
BAAI/bge-large-en-v1.5,1024,5,47,0.7386527777777778,0.794625,,0.7503583333333333,5
BAAI/bge-large-en-v1.5,1024,5,48,0.7447652777777778,0.7419569444444445,,0.6872541666666667,1
BAAI/bge-large-en-v1.5,1024,5,49,0.7256486111111111,0.7786097222222222,,0.7367597222222222,5
BAAI/bge-large-en-v1.5,1024,5,50,0.7654541666666667,0.8048375,,0.7430347222222222,2
BAAI/bge-large-en-v1.5,1024,5,51,0.7637041666666666,0.8104361111111111,,0.8073333333333333,1
BAAI/bge-large-en-v1.5,1024,5,52,0.7612444444444444,0.7954222222222223,,0.8035972222222222,5
BAAI/bge-large-en-v1.5,1024,5,53,0.7709194444444445,0.8058527777777778,,0.7905666666666668,1
BAAI/bge-large-en-v1.5,1024,5,54,0.7527430555555555,0.7960708333333333,,0.7457069444444444,1
BAAI/bge-large-en-v1.5,1024,5,55,0.7684180555555555,0.8219416666666666,,0.8323472222222221,5
BAAI/bge-large-en-v1.5,1024,5,56,0.73885,0.7753749999999999,,0.7615277777777777,2
BAAI/bge-large-en-v1.5,1024,5,57,0.7302805555555556,0.7948861111111112,,0.809336111111111,1
BAAI/bge-large-en-v1.5,1024,5,58,0.7568458333333333,0.8180652777777778,,0.8290541666666668,5
BAAI/bge-large-en-v1.5,1024,5,59,0.7568805555555556,0.8006388888888889,,0.8216972222222222,1
BAAI/bge-large-en-v1.5,1024,5,60,0.7504902777777778,0.7814319444444445,,0.6855986111111111,3
BAAI/bge-large-en-v1.5,1024,5,61,0.7255847222222221,0.8217319444444444,,0.8278097222222223,1
BAAI/bge-large-en-v1.5,1024,5,62,0.7499083333333333,0.8129944444444444,,0.8285805555555554,5
BAAI/bge-large-en-v1.5,1024,5,63,0.7422305555555556,0.7847944444444445,,0.7494055555555557,5
BAAI/bge-large-en-v1.5,1024,5,64,0.7730277777777776,0.8363083333333333,,0.8564666666666666,1
BAAI/bge-large-en-v1.5,1024,5,65,0.7286513888888889,0.8246069444444444,,0.8154152777777778,2
BAAI/bge-large-en-v1.5,1024,5,66,0.7477569444444443,0.7873541666666668,,0.7775125,5
BAAI/bge-large-en-v1.5,1024,5,67,0.7632375,0.787775,,0.7582694444444444,5
BAAI/bge-large-en-v1.5,1024,5,68,0.7306083333333333,0.7959750000000001,,0.8110805555555556,2
BAAI/bge-large-en-v1.5,1024,5,69,0.7921236111111111,0.8204736111111111,,0.7487458333333332,5
BAAI/bge-large-en-v1.5,1024,5,70,0.803725,0.8481805555555556,,0.848963888888889,2
BAAI/bge-large-en-v1.5,1024,5,71,0.7296652777777778,0.7843819444444444,,0.7988708333333334,1
BAAI/bge-large-en-v1.5,1024,5,72,0.76755,0.8141722222222222,,0.7885944444444446,3
BAAI/bge-large-en-v1.5,1024,5,73,0.7658527777777777,0.7841888888888889,,0.7643777777777778,3
BAAI/bge-large-en-v1.5,1024,5,74,0.7121027777777778,0.7791194444444445,,0.7796222222222223,5
BAAI/bge-large-en-v1.5,1024,5,75,0.7032347222222222,0.7638402777777779,,0.7988986111111112,3
BAAI/bge-large-en-v1.5,1024,5,76,0.7245138888888889,0.7638861111111113,,0.7426222222222223,5
BAAI/bge-large-en-v1.5,1024,5,77,0.7504055555555557,0.8256444444444445,,0.8488527777777778,1
BAAI/bge-large-en-v1.5,1024,5,78,0.7913722222222221,0.8280138888888888,,0.8353361111111111,1
BAAI/bge-large-en-v1.5,1024,5,79,0.7559944444444444,0.8173,,0.7794083333333333,3
BAAI/bge-large-en-v1.5,1024,5,80,0.7408763888888887,0.7645944444444444,,0.7154083333333333,3
BAAI/bge-large-en-v1.5,1024,5,81,0.7343069444444444,0.7803486111111111,,0.7233069444444444,3
BAAI/bge-large-en-v1.5,1024,5,82,0.7862402777777777,0.8090319444444445,,0.7724458333333333,5
BAAI/bge-large-en-v1.5,1024,5,83,0.7961111111111111,0.8460555555555557,,0.8390972222222224,1
BAAI/bge-large-en-v1.5,1024,5,84,0.75475,0.8223333333333334,,0.8268527777777778,5
BAAI/bge-large-en-v1.5,1024,5,85,0.7438472222222223,0.7594888888888889,,0.7643805555555556,3
BAAI/bge-large-en-v1.5,1024,5,86,0.7867305555555557,0.8420722222222223,,0.8158194444444444,1
BAAI/bge-large-en-v1.5,1024,5,87,0.6920666666666666,0.7685,,0.7812388888888889,1
BAAI/bge-large-en-v1.5,1024,5,88,0.7812930555555555,0.8496152777777778,,0.8333958333333333,1
BAAI/bge-large-en-v1.5,1024,5,89,0.7043972222222221,0.780513888888889,,0.8181861111111111,5
BAAI/bge-large-en-v1.5,1024,5,90,0.7721930555555555,0.8271652777777778,,0.8313236111111112,5
BAAI/bge-large-en-v1.5,1024,5,91,0.7183902777777778,0.7263597222222222,,0.5329625,2
BAAI/bge-large-en-v1.5,1024,5,92,0.81545,0.8506472222222223,,0.8125805555555555,1
BAAI/bge-large-en-v1.5,1024,5,93,0.6868458333333334,0.7845624999999999,,0.8090263888888889,1
BAAI/bge-large-en-v1.5,1024,5,94,0.7724013888888888,0.8203625,,0.8048958333333334,3
BAAI/bge-large-en-v1.5,1024,5,95,0.7536444444444443,0.7881333333333334,,0.8018277777777778,1
BAAI/bge-large-en-v1.5,1024,5,96,0.7832305555555555,0.8139527777777777,,0.8112305555555556,1
BAAI/bge-large-en-v1.5,1024,5,97,0.7526680555555556,0.8168013888888889,,0.8212180555555555,1
BAAI/bge-large-en-v1.5,1024,5,98,0.7957722222222223,0.8469722222222222,,0.8428638888888889,2
BAAI/bge-large-en-v1.5,1024,5,99,0.7636861111111112,0.7910083333333333,,0.761425,2
BAAI/bge-large-en-v1.5,1024,7,0,0.7534819444444445,0.7943208333333334,,0.8041263888888888,5
BAAI/bge-large-en-v1.5,1024,7,1,0.7801277777777778,0.8350916666666667,,0.8404333333333334,1
BAAI/bge-large-en-v1.5,1024,7,2,0.7468972222222221,0.8270805555555554,,0.8121916666666666,2
BAAI/bge-large-en-v1.5,1024,7,3,0.7812347222222222,0.8275708333333334,,0.8273625,2
BAAI/bge-large-en-v1.5,1024,7,4,0.7865583333333334,0.8202138888888889,,0.815275,3
BAAI/bge-large-en-v1.5,1024,7,5,0.7666652777777778,0.8458444444444444,,0.8532333333333333,1
BAAI/bge-large-en-v1.5,1024,7,6,0.7719833333333335,0.8171597222222223,,0.8163125,5
BAAI/bge-large-en-v1.5,1024,7,7,0.7781152777777779,0.8361180555555556,,0.8324652777777777,1
BAAI/bge-large-en-v1.5,1024,7,8,0.7843569444444446,0.8150208333333333,,0.8195263888888888,5
BAAI/bge-large-en-v1.5,1024,7,9,0.7160819444444444,0.7748541666666666,,0.7676736111111112,1
BAAI/bge-large-en-v1.5,1024,7,10,0.7773277777777778,0.8307749999999999,,0.8281555555555555,1
BAAI/bge-large-en-v1.5,1024,7,11,0.7769055555555556,0.8280749999999999,,0.8282138888888888,2
BAAI/bge-large-en-v1.5,1024,7,12,0.7610638888888889,0.8275250000000001,,0.8301222222222222,1
BAAI/bge-large-en-v1.5,1024,7,13,0.781173611111111,0.827051388888889,,0.8300597222222222,1
BAAI/bge-large-en-v1.5,1024,7,14,0.7603527777777778,0.8247916666666666,,0.8026249999999999,3
BAAI/bge-large-en-v1.5,1024,7,15,0.7371916666666666,0.8298055555555555,,0.8343777777777778,1
BAAI/bge-large-en-v1.5,1024,7,16,0.7757569444444445,0.8115569444444444,,0.7880875,2
BAAI/bge-large-en-v1.5,1024,7,17,0.6530444444444443,0.7725305555555556,,0.7226138888888889,2
BAAI/bge-large-en-v1.5,1024,7,18,0.7584194444444444,0.8156111111111111,,0.8428722222222222,3
BAAI/bge-large-en-v1.5,1024,7,19,0.6869111111111111,0.8185611111111112,,0.7935444444444445,3
BAAI/bge-large-en-v1.5,1024,7,20,0.7829236111111111,0.8252791666666667,,0.8240680555555556,5
BAAI/bge-large-en-v1.5,1024,7,21,0.7373111111111111,0.8328,,0.8171277777777777,2
BAAI/bge-large-en-v1.5,1024,7,22,0.7237069444444444,0.8093875,,0.8134847222222223,2
BAAI/bge-large-en-v1.5,1024,7,23,0.7674597222222221,0.8164069444444444,,0.7975152777777779,2
BAAI/bge-large-en-v1.5,1024,7,24,0.7619472222222222,0.8318305555555555,,0.8316694444444445,1
BAAI/bge-large-en-v1.5,1024,7,25,0.715313888888889,0.7362111111111111,,0.5928138888888889,3
BAAI/bge-large-en-v1.5,1024,7,26,0.7680277777777778,0.8278277777777778,,0.7967638888888888,1
BAAI/bge-large-en-v1.5,1024,7,27,0.7699694444444444,0.8379305555555554,,0.8166583333333335,2
BAAI/bge-large-en-v1.5,1024,7,28,0.7835847222222222,0.8326986111111111,,0.827301388888889,2
BAAI/bge-large-en-v1.5,1024,7,29,0.7625083333333332,0.7973722222222221,,0.7916361111111112,3
BAAI/bge-large-en-v1.5,1024,7,30,0.7481777777777778,0.8038027777777779,,0.8165638888888889,1
BAAI/bge-large-en-v1.5,1024,7,31,0.7773555555555556,0.8246291666666666,,0.8194763888888889,5
BAAI/bge-large-en-v1.5,1024,7,32,0.7986777777777779,0.8633291666666667,,0.850648611111111,1
BAAI/bge-large-en-v1.5,1024,7,33,0.7690305555555557,0.8288277777777778,,0.8093944444444444,1
BAAI/bge-large-en-v1.5,1024,7,34,0.7761458333333333,0.8271569444444443,,0.8330124999999999,1
BAAI/bge-large-en-v1.5,1024,7,35,0.7737208333333332,0.8371624999999999,,0.8555847222222221,2
BAAI/bge-large-en-v1.5,1024,7,36,0.7692708333333333,0.8164763888888888,,0.8109013888888889,5
BAAI/bge-large-en-v1.5,1024,7,37,0.7271722222222221,0.795686111111111,,0.7760638888888889,1
BAAI/bge-large-en-v1.5,1024,7,38,0.7556458333333333,0.7876319444444443,,0.7711208333333333,5
BAAI/bge-large-en-v1.5,1024,7,39,0.7992152777777777,0.8462624999999999,,0.8266902777777778,3
BAAI/bge-large-en-v1.5,1024,7,40,0.7308208333333334,0.7930902777777779,,0.8028125000000002,1
BAAI/bge-large-en-v1.5,1024,7,41,0.7639374999999999,0.8360375000000002,,0.8491375,2
BAAI/bge-large-en-v1.5,1024,7,42,0.742376388888889,0.8101736111111113,,0.8232152777777778,2
BAAI/bge-large-en-v1.5,1024,7,43,0.7514847222222222,0.7993125000000001,,0.7727069444444445,5
BAAI/bge-large-en-v1.5,1024,7,44,0.8053236111111113,0.8395597222222223,,0.824873611111111,1
BAAI/bge-large-en-v1.5,1024,7,45,0.7681277777777777,0.8022694444444444,,0.7982666666666667,1
BAAI/bge-large-en-v1.5,1024,7,46,0.7663805555555554,0.7873222222222223,,0.7179583333333333,5
BAAI/bge-large-en-v1.5,1024,7,47,0.7363444444444444,0.8143916666666667,,0.776775,5
BAAI/bge-large-en-v1.5,1024,7,48,0.7339458333333334,0.7401347222222222,,0.7101875000000001,1
BAAI/bge-large-en-v1.5,1024,7,49,0.7441888888888889,0.7999875,,0.7955097222222223,1
BAAI/bge-large-en-v1.5,1024,7,50,0.7583736111111111,0.8222291666666666,,0.8135291666666666,3
BAAI/bge-large-en-v1.5,1024,7,51,0.7778361111111112,0.8298388888888888,,0.836475,1
BAAI/bge-large-en-v1.5,1024,7,52,0.7644444444444444,0.7700583333333334,,0.7582833333333333,3
BAAI/bge-large-en-v1.5,1024,7,53,0.756813888888889,0.7984555555555556,,0.7950388888888889,1
BAAI/bge-large-en-v1.5,1024,7,54,0.7465902777777778,0.8158680555555555,,0.7855791666666667,2
BAAI/bge-large-en-v1.5,1024,7,55,0.7610194444444445,0.8258583333333334,,0.8255388888888889,5
BAAI/bge-large-en-v1.5,1024,7,56,0.7325111111111111,0.7934722222222224,,0.7981194444444445,5
BAAI/bge-large-en-v1.5,1024,7,57,0.7327722222222222,0.8081222222222221,,0.8162527777777777,1
BAAI/bge-large-en-v1.5,1024,7,58,0.7693319444444445,0.825048611111111,,0.8298874999999999,5
BAAI/bge-large-en-v1.5,1024,7,59,0.7577527777777778,0.8160555555555555,,0.8402111111111111,1
BAAI/bge-large-en-v1.5,1024,7,60,0.7455041666666666,0.7944125,,0.7640402777777777,1
BAAI/bge-large-en-v1.5,1024,7,61,0.7570902777777777,0.8277625,,0.8347819444444444,1
BAAI/bge-large-en-v1.5,1024,7,62,0.7531916666666668,0.8047749999999998,,0.8143083333333334,5
BAAI/bge-large-en-v1.5,1024,7,63,0.760836111111111,0.8052666666666667,,0.7871055555555555,5
BAAI/bge-large-en-v1.5,1024,7,64,0.7623916666666667,0.8311499999999999,,0.8631583333333332,2
BAAI/bge-large-en-v1.5,1024,7,65,0.7551597222222223,0.8293513888888888,,0.8335319444444445,1
BAAI/bge-large-en-v1.5,1024,7,66,0.7530513888888889,0.8137986111111111,,0.7927736111111112,3
BAAI/bge-large-en-v1.5,1024,7,67,0.7457027777777778,0.7907000000000001,,0.7761750000000001,3
BAAI/bge-large-en-v1.5,1024,7,68,0.743525,0.817636111111111,,0.8188444444444445,2
BAAI/bge-large-en-v1.5,1024,7,69,0.7775458333333334,0.8176097222222223,,0.7723569444444445,5
BAAI/bge-large-en-v1.5,1024,7,70,0.7987222222222221,0.845288888888889,,0.8472666666666666,3
BAAI/bge-large-en-v1.5,1024,7,71,0.7445236111111111,0.8031541666666666,,0.8117152777777779,1
BAAI/bge-large-en-v1.5,1024,7,72,0.7808722222222222,0.8306583333333333,,0.8213833333333334,2
BAAI/bge-large-en-v1.5,1024,7,73,0.7596472222222224,0.7801444444444444,,0.7589555555555556,5
BAAI/bge-large-en-v1.5,1024,7,74,0.7398083333333334,0.8376027777777778,,0.8424222222222222,1
BAAI/bge-large-en-v1.5,1024,7,75,0.7172569444444445,0.7672347222222222,,0.7864819444444444,1
BAAI/bge-large-en-v1.5,1024,7,76,0.7426388888888888,0.7983222222222223,,0.7873249999999999,3
BAAI/bge-large-en-v1.5,1024,7,77,0.7595097222222221,0.8405861111111111,,0.848288888888889,3
BAAI/bge-large-en-v1.5,1024,7,78,0.797852777777778,0.8412833333333334,,0.8487027777777778,1
BAAI/bge-large-en-v1.5,1024,7,79,0.7704777777777777,0.826486111111111,,0.813475,2
BAAI/bge-large-en-v1.5,1024,7,80,0.732111111111111,0.7600694444444445,,0.6834472222222222,5
BAAI/bge-large-en-v1.5,1024,7,81,0.7288430555555555,0.7845152777777777,,0.7628819444444445,1
