seed,n_ref_mal,n_ref_safe,n_test_attack,n_test_safe,obfuscation,method,roc_auc,pr_auc,dataset,model,dim
1,200,200,184,4498,base64,B1w_SigmaW_wh,0.7240403947648231,0.06842796780606057,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,base64,C1_logreg_raw,0.6424111199180313,0.05454473128403532,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,leetspeak,A1_naive_cosine_raw,0.76456142343457,0.07298876683344922,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,leetspeak,A2_rsfi_svd_raw_k20,0.6111786397819321,0.04539912178932979,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,leetspeak,B1_discriminant_mean_raw,0.5202312138728324,0.037680732222853015,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,leetspeak,B1b_SigmaT_wh,0.6124098633208962,0.04581784033187132,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,leetspeak,B1w_SigmaW_wh,0.593134388230518,0.04357600823430652,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,leetspeak,C1_logreg_raw,0.5694475322365495,0.04136036728578209,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,rot13,A1_naive_cosine_raw,0.8405329905078586,0.10697694623901184,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,rot13,A2_rsfi_svd_raw_k20,0.7793959150926981,0.07797695669126158,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,rot13,B1_discriminant_mean_raw,0.5602296672917433,0.04025674461645584,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,rot13,B1b_SigmaT_wh,0.6664507897229688,0.05385679607411234,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,rot13,B1w_SigmaW_wh,0.6696599454830167,0.05407362426471312,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,rot13,C1_logreg_raw,0.625355230343921,0.04687220772309064,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,zero_width,A1_naive_cosine_raw,0.8815222224370253,0.4569553248968935,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,zero_width,A2_rsfi_svd_raw_k20,0.9147199479962109,0.5276944605296322,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,zero_width,B1_discriminant_mean_raw,0.9513467338140622,0.6019726153202376,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,zero_width,B1b_SigmaT_wh,0.9561568426547065,0.6647709045774942,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,zero_width,B1w_SigmaW_wh,0.963985201152203,0.6828241865931635,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,zero_width,C1_logreg_raw,0.9731994412975815,0.6873915402011136,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,homoglyph,A1_naive_cosine_raw,0.8931475583351055,0.16814225162772659,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,homoglyph,A2_rsfi_svd_raw_k20,0.8153442592843195,0.09656412482573244,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,homoglyph,B1_discriminant_mean_raw,0.8062423879212017,0.09528180786086227,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,homoglyph,B1b_SigmaT_wh,0.8403155025421928,0.14214825644507603,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,homoglyph,B1w_SigmaW_wh,0.8694782222050379,0.16791114414605723,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,homoglyph,C1_logreg_raw,0.8438617646490228,0.12444879892929324,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,clean,A1_naive_cosine_raw,0.8869497554468654,0.4266290271385116,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,clean,A2_rsfi_svd_raw_k20,0.9314139617607824,0.5720588852226927,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,clean,B1_discriminant_mean_raw,0.9596281922400295,0.648253377894279,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,clean,B1b_SigmaT_wh,0.9580779863514219,0.7037584909230847,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,clean,B1w_SigmaW_wh,0.9633798596477662,0.7130788448851008,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,clean,C1_logreg_raw,0.974118932085758,0.7295880109974653,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,base64,A1_naive_cosine_raw,0.6901509366481721,0.07083716584968507,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,base64,A2_rsfi_svd_raw_k20,0.5806058731416862,0.04871718921132346,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,base64,B1_discriminant_mean_raw,0.5173507065942352,0.04232129276686369,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,base64,B1b_SigmaT_wh,0.5587132928644616,0.04279916948987112,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,base64,B1w_SigmaW_wh,0.5282238966110541,0.04208928253186181,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,base64,C1_logreg_raw,0.5297861851644209,0.042790182259378494,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,leetspeak,A1_naive_cosine_raw,0.7749482861948305,0.0757006857859056,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,leetspeak,A2_rsfi_svd_raw_k20,0.6238195236530245,0.04688726250490932,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,leetspeak,B1_discriminant_mean_raw,0.4821659868153962,0.03504635568194529,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,leetspeak,B1b_SigmaT_wh,0.4607567131285402,0.03306355448400416,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,leetspeak,B1w_SigmaW_wh,0.4087094264117385,0.030291550125784803,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,leetspeak,C1_logreg_raw,0.5069704892995921,0.03628297168857816,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,rot13,A1_naive_cosine_raw,0.8492602992634408,0.1155071035122852,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,rot13,A2_rsfi_svd_raw_k20,0.7723801158002591,0.0765593874787929,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,rot13,B1_discriminant_mean_raw,0.5482919945096372,0.03923305283796316,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,rot13,B1b_SigmaT_wh,0.5267957256365148,0.037644867837308804,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,rot13,B1w_SigmaW_wh,0.5225897500338315,0.037295302158043234,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,rot13,C1_logreg_raw,0.5913920679722388,0.04309762527243876,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,zero_width,A1_naive_cosine_raw,0.8869497554468654,0.4266290271385116,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,zero_width,A2_rsfi_svd_raw_k20,0.9314139617607824,0.5720588852226927,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,zero_width,B1_discriminant_mean_raw,0.9596281922400295,0.648253377894279,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,zero_width,B1b_SigmaT_wh,0.9580779863514219,0.7037584909230847,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,zero_width,B1w_SigmaW_wh,0.9633798596477662,0.7130788448851008,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,zero_width,C1_logreg_raw,0.974118932085758,0.7295880109974653,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,homoglyph,A1_naive_cosine_raw,0.89671617337174,0.17821836670366395,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,homoglyph,A2_rsfi_svd_raw_k20,0.8418391265683299,0.11570580744915189,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,homoglyph,B1_discriminant_mean_raw,0.7836236394919481,0.08573807802282861,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,homoglyph,B1b_SigmaT_wh,0.8148174551008177,0.11975944370350146,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,homoglyph,B1w_SigmaW_wh,0.8317682254915229,0.13546582505482183,ToxicChat,bge-large-en-v1.5,1024
2,200,200,184,4498,homoglyph,C1_logreg_raw,0.8195695671506176,0.11329947458308268,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,clean,A1_naive_cosine_raw,0.8708290641251185,0.43167848648347773,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,clean,A2_rsfi_svd_raw_k20,0.9027478396195409,0.5043772523044223,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,clean,B1_discriminant_mean_raw,0.9506278152608889,0.6321966557015046,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,clean,B1b_SigmaT_wh,0.9532231716511685,0.6998426871880764,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,clean,B1w_SigmaW_wh,0.9634898118970749,0.7231717226220712,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,clean,C1_logreg_raw,0.9690381715545073,0.7096925191522679,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,base64,A1_naive_cosine_raw,0.7037233939722002,0.07325955861719927,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,base64,A2_rsfi_svd_raw_k20,0.6039876418504843,0.052828058068261366,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,base64,B1_discriminant_mean_raw,0.5473628375896534,0.044607138084376205,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,base64,B1b_SigmaT_wh,0.45914609391613664,0.03429375229995712,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,base64,B1w_SigmaW_wh,0.43213650511338375,0.03344654555495921,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,base64,C1_logreg_raw,0.5324649119415392,0.04260180446502644,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,leetspeak,A1_naive_cosine_raw,0.7685118506775958,0.07426354631711751,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,leetspeak,A2_rsfi_svd_raw_k20,0.6343386915923985,0.04811032892708783,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,leetspeak,B1_discriminant_mean_raw,0.5024020337541323,0.03638157078655112,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,leetspeak,B1b_SigmaT_wh,0.5877177296189611,0.04314395204766866,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,leetspeak,B1w_SigmaW_wh,0.5359036383320124,0.038421487674720624,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,leetspeak,C1_logreg_raw,0.5260659326850581,0.03767777562493818,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,rot13,A1_naive_cosine_raw,0.8428782357376225,0.10813394586655302,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,rot13,A2_rsfi_svd_raw_k20,0.7698004668741663,0.07591039484101027,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,rot13,B1_discriminant_mean_raw,0.5541665861155682,0.03995154432890369,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,rot13,B1b_SigmaT_wh,0.39794135557832466,0.029481435110334884,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,rot13,B1w_SigmaW_wh,0.40769085777253655,0.029970320405303237,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,rot13,C1_logreg_raw,0.5739628240570689,0.041600603473732865,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,zero_width,A1_naive_cosine_raw,0.8708290641251185,0.43167848648347773,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,zero_width,A2_rsfi_svd_raw_k20,0.9027478396195409,0.5043772523044223,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,zero_width,B1_discriminant_mean_raw,0.9506278152608889,0.6321966557015046,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,zero_width,B1b_SigmaT_wh,0.9532231716511685,0.6998426871880764,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,zero_width,B1w_SigmaW_wh,0.9634898118970749,0.7231717226220712,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,zero_width,C1_logreg_raw,0.9690381715545073,0.7096925191522679,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,homoglyph,A1_naive_cosine_raw,0.882358342838363,0.16829588747048932,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,homoglyph,A2_rsfi_svd_raw_k20,0.8265183076536431,0.10739695943756745,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,homoglyph,B1_discriminant_mean_raw,0.7807515900786824,0.08956557843252863,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,homoglyph,B1b_SigmaT_wh,0.8231726177818162,0.12268921062215228,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,homoglyph,B1w_SigmaW_wh,0.8040723413304464,0.11085487159949844,ToxicChat,bge-large-en-v1.5,1024
3,200,200,184,4498,homoglyph,C1_logreg_raw,0.7961267809847856,0.10587546988286616,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,clean,A1_naive_cosine_raw,0.8834433661337407,0.42184608503397686,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,clean,A2_rsfi_svd_raw_k20,0.9311118951418021,0.5444373341892934,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,clean,B1_discriminant_mean_raw,0.9508187213640845,0.610594543815308,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,clean,B1b_SigmaT_wh,0.9568648868095966,0.6912588706234282,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,clean,B1w_SigmaW_wh,0.9646002087884471,0.7102736528200826,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,clean,C1_logreg_raw,0.9738494886616273,0.7045541058885474,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,base64,A1_naive_cosine_raw,0.6914220329808418,0.07551545806563237,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,base64,A2_rsfi_svd_raw_k20,0.5612748177934155,0.047506403393095614,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,base64,B1_discriminant_mean_raw,0.5553458541960679,0.045631934041533644,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,base64,B1b_SigmaT_wh,0.5834030100334449,0.04624862758680767,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,base64,B1w_SigmaW_wh,0.5618765344984245,0.04512955439373737,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,base64,C1_logreg_raw,0.5629700156591335,0.04567035311805509,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,leetspeak,A1_naive_cosine_raw,0.7680086076903745,0.07389169367897475,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,leetspeak,A2_rsfi_svd_raw_k20,0.6282611112185126,0.047344060488598246,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,leetspeak,B1_discriminant_mean_raw,0.4953324666035146,0.035921745813139117,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,leetspeak,B1b_SigmaT_wh,0.4325050263885399,0.03130921301034331,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,leetspeak,B1w_SigmaW_wh,0.37385335511435036,0.02856697687069187,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,leetspeak,C1_logreg_raw,0.4902142498115104,0.03511812853425055,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,rot13,A1_naive_cosine_raw,0.8339817696754113,0.10471959972494954,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,rot13,A2_rsfi_svd_raw_k20,0.7573806957681675,0.07157781816271014,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,rot13,B1_discriminant_mean_raw,0.540073365940418,0.03850680569098408,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,rot13,B1b_SigmaT_wh,0.35730493746012726,0.027905008145685854,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,rot13,B1w_SigmaW_wh,0.33770927175362964,0.02712885493721199,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,rot13,C1_logreg_raw,0.5206154426121755,0.036895038504863545,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,zero_width,A1_naive_cosine_raw,0.8834433661337407,0.42184608503397686,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,zero_width,A2_rsfi_svd_raw_k20,0.9311118951418021,0.5444373341892934,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,zero_width,B1_discriminant_mean_raw,0.9508187213640845,0.610594543815308,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,zero_width,B1b_SigmaT_wh,0.9568648868095966,0.6912588706234282,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,zero_width,B1w_SigmaW_wh,0.9646002087884471,0.7102736528200826,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,zero_width,C1_logreg_raw,0.9738494886616273,0.7045541058885474,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,homoglyph,A1_naive_cosine_raw,0.8914626307344325,0.1678688956618101,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,homoglyph,A2_rsfi_svd_raw_k20,0.8142991087826474,0.09729360281637248,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,homoglyph,B1_discriminant_mean_raw,0.7801051675140642,0.08675811664820421,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,homoglyph,B1b_SigmaT_wh,0.5624190461461133,0.04657350851921628,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,homoglyph,B1w_SigmaW_wh,0.5549290022618748,0.04629946142628866,ToxicChat,bge-large-en-v1.5,1024
4,200,200,184,4498,homoglyph,C1_logreg_raw,0.7764936590175343,0.09379595839563053,ToxicChat,bge-large-en-v1.5,1024
0,200,200,800,800,clean,A1_naive_cosine_raw,0.78700625,0.7555347599691886,Wild,all-mpnet-base-v2,768
0,200,200,800,800,clean,A2_rsfi_svd_raw_k20,0.78589765625,0.7723102687776996,Wild,all-mpnet-base-v2,768
0,200,200,800,800,clean,B1_discriminant_mean_raw,0.87066875,0.8332459258371694,Wild,all-mpnet-base-v2,768
0,200,200,800,800,clean,B1b_SigmaT_wh,0.83020234375,0.8155563976306524,Wild,all-mpnet-base-v2,768
0,200,200,800,800,clean,B1w_SigmaW_wh,0.84590234375,0.834705999990212,Wild,all-mpnet-base-v2,768
0,200,200,800,800,clean,C1_logreg_raw,0.8771406249999999,0.8493852149597282,Wild,all-mpnet-base-v2,768
0,200,200,800,800,base64,A1_naive_cosine_raw,0.23182968750000002,0.40047871550451236,Wild,all-mpnet-base-v2,768
0,200,200,800,800,base64,A2_rsfi_svd_raw_k20,0.1568171875,0.3842855256889291,Wild,all-mpnet-base-v2,768
0,200,200,800,800,base64,B1_discriminant_mean_raw,0.687621875,0.6067669971995496,Wild,all-mpnet-base-v2,768
0,200,200,800,800,base64,B1b_SigmaT_wh,0.1731859375,0.385905433340941,Wild,all-mpnet-base-v2,768
0,200,200,800,800,base64,B1w_SigmaW_wh,0.20682500000000004,0.4115568167982048,Wild,all-mpnet-base-v2,768
0,200,200,800,800,base64,C1_logreg_raw,0.6075234374999999,0.5612837852415697,Wild,all-mpnet-base-v2,768
0,200,200,800,800,leetspeak,A1_naive_cosine_raw,0.503178125,0.45161560072482226,Wild,all-mpnet-base-v2,768
0,200,200,800,800,leetspeak,A2_rsfi_svd_raw_k20,0.4832421875000001,0.44130774790359595,Wild,all-mpnet-base-v2,768
0,200,200,800,800,leetspeak,B1_discriminant_mean_raw,0.8237187499999999,0.6732873201005531,Wild,all-mpnet-base-v2,768
0,200,200,800,800,leetspeak,B1b_SigmaT_wh,0.963534375,0.9166354264873023,Wild,all-mpnet-base-v2,768
0,200,200,800,800,leetspeak,B1w_SigmaW_wh,0.9699125,0.9343848491211335,Wild,all-mpnet-base-v2,768
0,200,200,800,800,leetspeak,C1_logreg_raw,0.9337421875,0.8362405354613198,Wild,all-mpnet-base-v2,768
0,200,200,800,800,rot13,A1_naive_cosine_raw,0.5856421875,0.4921513532639099,Wild,all-mpnet-base-v2,768
0,200,200,800,800,rot13,A2_rsfi_svd_raw_k20,0.5078796875,0.4534166612695729,Wild,all-mpnet-base-v2,768
0,200,200,800,800,rot13,B1_discriminant_mean_raw,0.7799328124999999,0.6293283583878285,Wild,all-mpnet-base-v2,768
0,200,200,800,800,rot13,B1b_SigmaT_wh,0.8005828125000001,0.6821951983143811,Wild,all-mpnet-base-v2,768
0,200,200,800,800,rot13,B1w_SigmaW_wh,0.8375453125000001,0.7198127405113657,Wild,all-mpnet-base-v2,768
0,200,200,800,800,rot13,C1_logreg_raw,0.8473375000000001,0.7023314958912774,Wild,all-mpnet-base-v2,768
0,200,200,800,800,zero_width,A1_naive_cosine_raw,0.7869765625,0.7558742974921304,Wild,all-mpnet-base-v2,768
0,200,200,800,800,zero_width,A2_rsfi_svd_raw_k20,0.7858953124999999,0.7746315435291913,Wild,all-mpnet-base-v2,768
0,200,200,800,800,zero_width,B1_discriminant_mean_raw,0.8706562499999999,0.8334922646601435,Wild,all-mpnet-base-v2,768
0,200,200,800,800,zero_width,B1b_SigmaT_wh,0.8301703125,0.8156749610197911,Wild,all-mpnet-base-v2,768
0,200,200,800,800,zero_width,B1w_SigmaW_wh,0.8459328125000001,0.8347996493841711,Wild,all-mpnet-base-v2,768
0,200,200,800,800,zero_width,C1_logreg_raw,0.8771625000000001,0.8495997389489238,Wild,all-mpnet-base-v2,768
0,200,200,800,800,homoglyph,A1_naive_cosine_raw,0.5493593750000001,0.47449419293197004,Wild,all-mpnet-base-v2,768
0,200,200,800,800,homoglyph,A2_rsfi_svd_raw_k20,0.4416140625,0.4242628437252834,Wild,all-mpnet-base-v2,768
0,200,200,800,800,homoglyph,B1_discriminant_mean_raw,0.77315625,0.6288556731900109,Wild,all-mpnet-base-v2,768
0,200,200,800,800,homoglyph,B1b_SigmaT_wh,0.55801875,0.48769208039289547,Wild,all-mpnet-base-v2,768
0,200,200,800,800,homoglyph,B1w_SigmaW_wh,0.6262546875,0.5298298236263483,Wild,all-mpnet-base-v2,768
0,200,200,800,800,homoglyph,C1_logreg_raw,0.7676171875000001,0.6302687753888931,Wild,all-mpnet-base-v2,768
1,200,200,800,800,clean,A1_naive_cosine_raw,0.79114921875,0.7619789350953644,Wild,all-mpnet-base-v2,768
1,200,200,800,800,clean,A2_rsfi_svd_raw_k20,0.79391328125,0.7873441616812032,Wild,all-mpnet-base-v2,768
1,200,200,800,800,clean,B1_discriminant_mean_raw,0.8709398437500001,0.8394145108862027,Wild,all-mpnet-base-v2,768
1,200,200,800,800,clean,B1b_SigmaT_wh,0.83961953125,0.8432540736859128,Wild,all-mpnet-base-v2,768
1,200,200,800,800,clean,B1w_SigmaW_wh,0.8612710937499999,0.8576542975723616,Wild,all-mpnet-base-v2,768
1,200,200,800,800,clean,C1_logreg_raw,0.8847476562500001,0.863604611886003,Wild,all-mpnet-base-v2,768
1,200,200,800,800,base64,A1_naive_cosine_raw,0.26904531249999997,0.422366491694246,Wild,all-mpnet-base-v2,768
1,200,200,800,800,base64,A2_rsfi_svd_raw_k20,0.22054062500000005,0.3983977443378088,Wild,all-mpnet-base-v2,768
1,200,200,800,800,base64,B1_discriminant_mean_raw,0.7538390624999999,0.6577901587812499,Wild,all-mpnet-base-v2,768
1,200,200,800,800,base64,B1b_SigmaT_wh,0.5471796875000001,0.49064843802225255,Wild,all-mpnet-base-v2,768
1,200,200,800,800,base64,B1w_SigmaW_wh,0.6697140625,0.5560217092414869,Wild,all-mpnet-base-v2,768
1,200,200,800,800,base64,C1_logreg_raw,0.8258,0.7191707514912741,Wild,all-mpnet-base-v2,768
1,200,200,800,800,leetspeak,A1_naive_cosine_raw,0.5090984375,0.4540055179531769,Wild,all-mpnet-base-v2,768
1,200,200,800,800,leetspeak,A2_rsfi_svd_raw_k20,0.35939375,0.3926735553593131,Wild,all-mpnet-base-v2,768
1,200,200,800,800,leetspeak,B1_discriminant_mean_raw,0.8079828125,0.6574986343933147,Wild,all-mpnet-base-v2,768
1,200,200,800,800,leetspeak,B1b_SigmaT_wh,0.9367124999999998,0.8716992824935818,Wild,all-mpnet-base-v2,768
1,200,200,800,800,leetspeak,B1w_SigmaW_wh,0.9556843749999999,0.8995625248835597,Wild,all-mpnet-base-v2,768
1,200,200,800,800,leetspeak,C1_logreg_raw,0.9227359374999999,0.8212334240816151,Wild,all-mpnet-base-v2,768
1,200,200,800,800,rot13,A1_naive_cosine_raw,0.6111328125,0.5067204551338458,Wild,all-mpnet-base-v2,768
1,200,200,800,800,rot13,A2_rsfi_svd_raw_k20,0.5131734375,0.4557401420301425,Wild,all-mpnet-base-v2,768
1,200,200,800,800,rot13,B1_discriminant_mean_raw,0.7977953125,0.6475350023833569,Wild,all-mpnet-base-v2,768
1,200,200,800,800,rot13,B1b_SigmaT_wh,0.8940968749999999,0.8286926276519512,Wild,all-mpnet-base-v2,768
1,200,200,800,800,rot13,B1w_SigmaW_wh,0.92863125,0.8687152753824428,Wild,all-mpnet-base-v2,768
1,200,200,800,800,rot13,C1_logreg_raw,0.9035296875000001,0.7860798752182862,Wild,all-mpnet-base-v2,768
1,200,200,800,800,zero_width,A1_naive_cosine_raw,0.7911296875,0.7623702457730286,Wild,all-mpnet-base-v2,768
1,200,200,800,800,zero_width,A2_rsfi_svd_raw_k20,0.7939031249999999,0.7878120474255363,Wild,all-mpnet-base-v2,768
1,200,200,800,800,zero_width,B1_discriminant_mean_raw,0.8709250000000001,0.8396598311659411,Wild,all-mpnet-base-v2,768
1,200,200,800,800,zero_width,B1b_SigmaT_wh,0.8397312499999999,0.8435826724066479,Wild,all-mpnet-base-v2,768
1,200,200,800,800,zero_width,B1w_SigmaW_wh,0.8613625,0.8579992294123165,Wild,all-mpnet-base-v2,768
1,200,200,800,800,zero_width,C1_logreg_raw,0.8847749999999999,0.8638112185994525,Wild,all-mpnet-base-v2,768
1,200,200,800,800,homoglyph,A1_naive_cosine_raw,0.5654796875,0.4827235103455578,Wild,all-mpnet-base-v2,768
1,200,200,800,800,homoglyph,A2_rsfi_svd_raw_k20,0.46313906250000003,0.4328886054274952,Wild,all-mpnet-base-v2,768
1,200,200,800,800,homoglyph,B1_discriminant_mean_raw,0.7925453124999999,0.6461653857195122,Wild,all-mpnet-base-v2,768
1,200,200,800,800,homoglyph,B1b_SigmaT_wh,0.7215390625,0.6193995341930922,Wild,all-mpnet-base-v2,768
1,200,200,800,800,homoglyph,B1w_SigmaW_wh,0.7739296874999999,0.6723032852398582,Wild,all-mpnet-base-v2,768
1,200,200,800,800,homoglyph,C1_logreg_raw,0.846903125,0.7134430740049424,Wild,all-mpnet-base-v2,768
2,200,200,800,800,clean,A1_naive_cosine_raw,0.7838515625,0.759558545809641,Wild,all-mpnet-base-v2,768
2,200,200,800,800,clean,A2_rsfi_svd_raw_k20,0.7931281250000001,0.7809685614156909,Wild,all-mpnet-base-v2,768
2,200,200,800,800,clean,B1_discriminant_mean_raw,0.8649875,0.8272879251347324,Wild,all-mpnet-base-v2,768
