source,dataset,model,pair,n_seeds,auc_diff_mean,auc_diff_std,wins_m1,ties,losses,p_mean,p_max,frac_p_below_0_05,n_valid_p
E13,AdvBench->XSTest,Qwen3-Embedding-8B,B1w_vs_A1,5,0.04756499999999997,0.010668507979094381,5,0,0,0.026403376486264462,0.0711543990279754,0.8,5.0
E13,AdvBench->XSTest,all-mpnet-base-v2,B1w_vs_A1,5,0.0046549999999999205,0.015487771385838523,2,0,3,0.40884048012667995,0.6871764813365753,0.0,5.0
E13,AdvBench->XSTest,bge-base-en-v1.5,B1w_vs_A1,5,-0.042825,0.009812826427691504,0,0,5,0.05225862530963719,0.1470476136148053,0.6,5.0
E13,AdvBench->XSTest,bge-large-en-v1.5,B1w_vs_A1,5,-0.039590000000000035,0.012289433978015523,0,0,5,0.07490376835071236,0.1699465270905606,0.4,5.0
E13,HarmBench->AdvBench,Qwen3-Embedding-8B,B1w_vs_A1,5,0.027250000000000017,0.006681948630452101,5,0,0,0.00021872679961279805,0.0005297058953035,1.0,5.0
E13,HarmBench->AdvBench,all-mpnet-base-v2,B1w_vs_A1,5,0.024665000000000003,0.005455919949926001,5,0,0,0.001792585527046827,0.0045266672817938,1.0,5.0
E13,HarmBench->AdvBench,bge-base-en-v1.5,B1w_vs_A1,5,0.06965999999999999,0.014873052393506874,5,0,0,5.556383280591603e-07,2.5913380046205248e-06,1.0,5.0
E13,HarmBench->AdvBench,bge-large-en-v1.5,B1w_vs_A1,5,0.04579499999999994,0.012390803040965478,5,0,0,5.435885859942928e-05,0.000154808026429,1.0,5.0
E13,HarmBench->HarmBench,Qwen3-Embedding-8B,B1w_vs_A1,5,0.15720499999999998,0.010115248390425203,5,0,0,7.105427357601002e-16,1.5543122344752196e-15,1.0,5.0
E13,HarmBench->HarmBench,all-mpnet-base-v2,B1w_vs_A1,5,0.05298000000000003,0.0020972005149722684,5,0,0,3.432330357266977e-07,7.53671818953805e-07,1.0,5.0
E13,HarmBench->HarmBench,bge-base-en-v1.5,B1w_vs_A1,5,0.10636999999999996,0.007457198703266563,5,0,0,2.8705304799814257e-11,6.590528123240347e-11,1.0,5.0
E13,HarmBench->HarmBench,bge-large-en-v1.5,B1w_vs_A1,5,0.0726975,0.008182128008654014,5,0,0,2.0254591825974445e-08,4.3557071505162526e-08,1.0,5.0
E13,HarmBench->ToxicChat,Qwen3-Embedding-8B,B1w_vs_A1,5,0.20237,0.03194145719124281,5,0,0,9.304466259685286e-08,3.379956745597213e-07,1.0,5.0
E13,HarmBench->ToxicChat,all-mpnet-base-v2,B1w_vs_A1,5,-0.03748500000000003,0.0246726037336961,0,0,5,0.27661320465511424,0.6136815719421509,0.4,5.0
E13,HarmBench->ToxicChat,bge-base-en-v1.5,B1w_vs_A1,5,0.022130000000000004,0.02312611078413313,4,0,1,0.45313572951889025,0.7398713607712502,0.0,5.0
E13,HarmBench->ToxicChat,bge-large-en-v1.5,B1w_vs_A1,5,0.048614999999999985,0.021198147029870298,5,0,0,0.14897280916293432,0.5985013995010582,0.6,5.0
E13,HarmBench->Wild,Qwen3-Embedding-8B,B1w_vs_A1,5,-0.03966000000000003,0.06328920314220268,2,0,3,0.20995004193215064,0.7915827479011475,0.4,5.0
E13,HarmBench->Wild,all-mpnet-base-v2,B1w_vs_A1,5,0.06961999999999999,0.02301429854460055,5,0,0,0.05709250032414488,0.1032102680012228,0.4,5.0
E13,HarmBench->Wild,bge-base-en-v1.5,B1w_vs_A1,5,0.07406749999999995,0.04251165244671161,5,0,0,0.16812825168246687,0.7292586984132308,0.6,5.0
E13,HarmBench->Wild,bge-large-en-v1.5,B1w_vs_A1,5,0.05181749999999998,0.04026913520303112,4,0,1,0.1964169044180955,0.7796185738519574,0.6,5.0
E13,HarmBench->XSTest,Qwen3-Embedding-8B,B1w_vs_A1,5,0.06085499999999999,0.010025395877470327,5,0,0,0.015639468682619218,0.0282472999420502,1.0,5.0
E13,HarmBench->XSTest,all-mpnet-base-v2,B1w_vs_A1,5,0.05830499999999996,0.01160366860092102,5,0,0,0.005628994628540119,0.0174237573514135,1.0,5.0
E13,HarmBench->XSTest,bge-base-en-v1.5,B1w_vs_A1,5,-0.04033499999999997,0.02794232117237214,0,0,5,0.27402706221634143,0.7530269859135954,0.2,5.0
E13,HarmBench->XSTest,bge-large-en-v1.5,B1w_vs_A1,5,-0.05247500000000001,0.028838835578088067,0,0,5,0.15818896359402154,0.3377907570390435,0.4,5.0
E13,ToxicChat->AdvBench,Qwen3-Embedding-8B,B1w_vs_A1,5,0.14176000000000002,0.014627741196097268,5,0,0,8.529177364380304e-13,2.408961918831665e-12,1.0,5.0
E13,ToxicChat->AdvBench,all-mpnet-base-v2,B1w_vs_A1,5,0.116205,0.03265350000382807,5,0,0,2.9267133557270166e-05,0.0001463355346,1.0,5.0
E13,ToxicChat->AdvBench,bge-base-en-v1.5,B1w_vs_A1,5,0.22334,0.030612781235947913,5,0,0,1.3322676295501878e-16,4.440892098500626e-16,1.0,5.0
E13,ToxicChat->AdvBench,bge-large-en-v1.5,B1w_vs_A1,5,0.13921499999999995,0.04042397416756543,5,0,0,6.523693390877766e-05,0.0003261846536526,1.0,5.0
E13,ToxicChat->HarmBench,Qwen3-Embedding-8B,B1w_vs_A1,5,0.24728999999999993,0.014196573090010128,5,0,0,2.1277646311546047e-12,1.0638823155773023e-11,1.0,5.0
E13,ToxicChat->HarmBench,all-mpnet-base-v2,B1w_vs_A1,5,0.11694999999999996,0.03885877877005396,5,0,0,0.002625662221955709,0.0130312928335651,1.0,5.0
E13,ToxicChat->HarmBench,bge-base-en-v1.5,B1w_vs_A1,5,0.13781500000000002,0.0343868188772966,5,0,0,0.0004418752408648312,0.0012521029157286,1.0,5.0
E13,ToxicChat->HarmBench,bge-large-en-v1.5,B1w_vs_A1,5,0.09188499999999997,0.0280100015619421,5,0,0,0.011746708389253482,0.04791049256162,1.0,5.0
E13,ToxicChat->ToxicChat,Qwen3-Embedding-8B,B1w_vs_A1,5,0.17178260869565218,0.005047608293058266,5,0,0,3.819167204710538e-15,1.1102230246251564e-14,1.0,5.0
E13,ToxicChat->ToxicChat,all-mpnet-base-v2,B1w_vs_A1,5,0.052086956521739135,0.007452724941261052,5,0,0,2.072982656633471e-05,6.285897183055944e-05,1.0,5.0
E13,ToxicChat->ToxicChat,bge-base-en-v1.5,B1w_vs_A1,5,0.0865706521739131,0.014169969776900179,5,0,0,1.6728484607320126e-06,4.759405278331741e-06,1.0,5.0
E13,ToxicChat->ToxicChat,bge-large-en-v1.5,B1w_vs_A1,5,0.08440760869565204,0.00706747455583351,5,0,0,3.81159585760571e-07,9.364795652277992e-07,1.0,5.0
E13,ToxicChat->Wild,Qwen3-Embedding-8B,B1w_vs_A1,5,0.038919999999999975,0.031830745749982056,4,0,1,0.2544910941281899,0.837035092757157,0.6,5.0
E13,ToxicChat->Wild,all-mpnet-base-v2,B1w_vs_A1,5,0.08828999999999994,0.014986166537844233,5,0,0,0.0003769464697422275,0.0015624521550201,1.0,5.0
E13,ToxicChat->Wild,bge-base-en-v1.5,B1w_vs_A1,5,0.10121249999999997,0.026517765271606146,5,0,0,0.0035601148037716504,0.0177318843712455,1.0,5.0
E13,ToxicChat->Wild,bge-large-en-v1.5,B1w_vs_A1,5,0.1075625,0.0317847177311677,5,0,0,0.006068440187047263,0.0303362780425882,1.0,5.0
E13,ToxicChat->XSTest,Qwen3-Embedding-8B,B1w_vs_A1,5,0.03507500000000004,0.016637617392523445,5,0,0,0.23707200341403686,0.5231234070557305,0.2,5.0
E13,ToxicChat->XSTest,all-mpnet-base-v2,B1w_vs_A1,5,0.045695,0.007275717318587971,5,0,0,0.029644193367132442,0.0514458807178752,0.8,5.0
E13,ToxicChat->XSTest,bge-base-en-v1.5,B1w_vs_A1,5,-0.048860000000000084,0.024611859438083843,0,0,5,0.16638348760555738,0.6826563110262711,0.6,5.0
E13,ToxicChat->XSTest,bge-large-en-v1.5,B1w_vs_A1,5,-0.010960000000000015,0.01494632688990836,1,0,4,0.545717737135576,0.8437051796056383,0.0,5.0
E13,Wild->AdvBench,Qwen3-Embedding-8B,B1w_vs_A1,5,-0.06375999999999994,0.138001220103302,2,0,3,0.13242870357015252,0.4456623701494484,0.6,5.0
E13,Wild->AdvBench,all-mpnet-base-v2,B1w_vs_A1,5,-0.303885,0.10385395936121071,0,0,5,7.582060046473772e-09,3.7899654969919545e-08,1.0,5.0
E13,Wild->AdvBench,bge-base-en-v1.5,B1w_vs_A1,5,-0.11260000000000003,0.09756799391962509,0,0,5,0.09870616132770749,0.3587957146548022,0.4,5.0
E13,Wild->AdvBench,bge-large-en-v1.5,B1w_vs_A1,5,-0.21333499999999997,0.15201342313262994,0,0,5,0.17593391260563082,0.8796375802672829,0.8,5.0
E13,Wild->HarmBench,Qwen3-Embedding-8B,B1w_vs_A1,5,0.029244999999999945,0.12393053674337086,3,0,2,0.07122308956371573,0.2125287910277076,0.6,5.0
E13,Wild->HarmBench,all-mpnet-base-v2,B1w_vs_A1,5,-0.12248999999999999,0.08322346912079548,1,0,4,0.17507722393320885,0.8507125539968825,0.8,5.0
E13,Wild->HarmBench,bge-base-en-v1.5,B1w_vs_A1,5,-0.11893499999999993,0.10779571333081853,1,0,4,0.01939896532848622,0.0815189699615877,0.8,5.0
E13,Wild->HarmBench,bge-large-en-v1.5,B1w_vs_A1,5,-0.12310499999999994,0.10721115613591711,1,0,4,0.10844015873676394,0.4376452229332281,0.6,5.0
E13,Wild->ToxicChat,Qwen3-Embedding-8B,B1w_vs_A1,5,0.10880500000000001,0.04333043604096323,5,0,0,0.009093077351141163,0.0341122306530452,1.0,5.0
E13,Wild->ToxicChat,all-mpnet-base-v2,B1w_vs_A1,5,-0.04736499999999995,0.05693028796255991,0,0,5,0.4300107169814568,0.8122887731724033,0.4,5.0
E13,Wild->ToxicChat,bge-base-en-v1.5,B1w_vs_A1,5,-0.011930000000000041,0.05759264113148487,3,0,2,0.3298505893087038,0.9440587162690222,0.6,5.0
E13,Wild->ToxicChat,bge-large-en-v1.5,B1w_vs_A1,5,0.01516500000000005,0.07021173468516499,4,0,1,0.307609050690698,0.7500543926016763,0.4,5.0
E13,Wild->Wild,Qwen3-Embedding-8B,B1w_vs_A1,5,0.04976500000000002,0.008551582455896663,5,0,0,0.034438674300411774,0.0951316542302804,0.8,5.0
E13,Wild->Wild,all-mpnet-base-v2,B1w_vs_A1,5,0.059335000000000006,0.019888366967275015,5,0,0,0.041503655635348705,0.1927497061861389,0.8,5.0
E13,Wild->Wild,bge-base-en-v1.5,B1w_vs_A1,5,0.08049249999999997,0.021495385769392434,5,0,0,0.002072100771551108,0.0088708036752467,1.0,5.0
E13,Wild->Wild,bge-large-en-v1.5,B1w_vs_A1,5,0.07788250000000001,0.028056110909657452,5,0,0,0.01208506165946371,0.0478045126255048,1.0,5.0
E13,Wild->XSTest,Qwen3-Embedding-8B,B1w_vs_A1,5,-0.13999499999999998,0.04154337492308494,0,0,5,0.0017744674321965067,0.0055796324192609,1.0,5.0
E13,Wild->XSTest,all-mpnet-base-v2,B1w_vs_A1,5,-0.05743499999999999,0.07230344390137988,1,0,4,0.23942725135383186,0.6969817439465265,0.4,5.0
E13,Wild->XSTest,bge-base-en-v1.5,B1w_vs_A1,5,-0.14365500000000003,0.06077838174466314,0,0,5,0.0016446607061987577,0.0070871547009123,1.0,5.0
E13,Wild->XSTest,bge-large-en-v1.5,B1w_vs_A1,5,-0.15465,0.043125449273022025,0,0,5,0.003137681438633538,0.0152329961108117,1.0,5.0
E13,XSTest->AdvBench,Qwen3-Embedding-8B,B1w_vs_A1,5,0.06532,0.015367268381205551,5,0,0,0.010051945453713155,0.0499697632256173,1.0,5.0
E13,XSTest->AdvBench,all-mpnet-base-v2,B1w_vs_A1,5,-0.025399999999999978,0.01286255466460687,0,0,5,0.02002150779819214,0.0573409495040984,0.8,5.0
E13,XSTest->AdvBench,bge-base-en-v1.5,B1w_vs_A1,5,-0.041385000000000005,0.01084067283428476,0,0,5,0.006952836062424179,0.0277031228304112,1.0,5.0
E13,XSTest->AdvBench,bge-large-en-v1.5,B1w_vs_A1,5,-0.05139500000000001,0.011452488812480937,0,0,5,1.0725487056806316e-05,4.462901800428298e-05,1.0,5.0
E13,XSTest->HarmBench,Qwen3-Embedding-8B,B1w_vs_A1,5,0.15017500000000006,0.016869915900798033,5,0,0,8.737937966518672e-07,4.2206668191546726e-06,1.0,5.0
E13,XSTest->HarmBench,all-mpnet-base-v2,B1w_vs_A1,5,0.024634999999999917,0.02536932572024728,5,0,0,0.43437470625882807,0.7434214968217945,0.2,5.0
E13,XSTest->HarmBench,bge-base-en-v1.5,B1w_vs_A1,5,-0.12229000000000004,0.019360362212520788,0,0,5,3.199284102007831e-05,0.0001442418462107,1.0,5.0
E13,XSTest->HarmBench,bge-large-en-v1.5,B1w_vs_A1,5,-0.030955000000000045,0.011037555209374975,0,0,5,0.16143882554658,0.4395158295217629,0.2,5.0
E13,XSTest->ToxicChat,Qwen3-Embedding-8B,B1w_vs_A1,5,-0.00011749999999999261,0.04593681087918485,2,0,3,0.3195279094465419,0.6681486135123551,0.2,5.0
E13,XSTest->ToxicChat,all-mpnet-base-v2,B1w_vs_A1,5,-0.21428499999999992,0.03869296043856039,0,0,5,3.9203396084985796e-11,1.9594859068661208e-10,1.0,5.0
E13,XSTest->ToxicChat,bge-base-en-v1.5,B1w_vs_A1,5,-0.19413999999999992,0.031420418321530995,0,0,5,1.5107117068424714e-07,7.399381314332487e-07,1.0,5.0
E13,XSTest->ToxicChat,bge-large-en-v1.5,B1w_vs_A1,5,-0.17942999999999992,0.021431930034413564,0,0,5,8.397371038526558e-08,3.8876765140472003e-07,1.0,5.0
E13,XSTest->Wild,Qwen3-Embedding-8B,B1w_vs_A1,5,-0.10242500000000002,0.017798597644898936,0,0,5,0.0015701689533338646,0.0078196228710178,1.0,5.0
E13,XSTest->Wild,all-mpnet-base-v2,B1w_vs_A1,5,-0.15685499999999994,0.039711543504376653,0,0,5,4.4274157455631605e-05,0.0001180471163313,1.0,5.0
E13,XSTest->Wild,bge-base-en-v1.5,B1w_vs_A1,5,-0.09497750000000002,0.043464128888084236,0,0,5,0.038805036698789375,0.1435003791037361,0.8,5.0
E13,XSTest->Wild,bge-large-en-v1.5,B1w_vs_A1,5,-0.1107775,0.02191446867939076,0,0,5,0.0020877954125741345,0.0099740048931551,1.0,5.0
E13b,AdvBench->AdvBench_BB_Mixed,Qwen3-Embedding-8B,B1w_vs_A1,5,0.0011499999999999844,0.000664501693000088,5,0,0,0.1697347519894531,0.3083463410074589,0.0,5.0
E13b,AdvBench->AdvBench_BB_Mixed,all-mpnet-base-v2,B1w_vs_A1,5,0.0012250000000000095,0.00037914377220256505,5,0,0,0.0957382208710045,0.1177706318787814,0.0,5.0
E13b,AdvBench->AdvBench_BB_Mixed,bge-base-en-v1.5,B1w_vs_A1,5,0.001715,0.0002522399651125978,5,0,0,0.07594499526438336,0.1069392234035704,0.0,5.0
E13b,AdvBench->AdvBench_BB_Mixed,bge-large-en-v1.5,B1w_vs_A1,5,0.0010150000000000103,0.0006135450268725161,5,0,0,0.1668918877587415,0.2736310081257558,0.0,5.0
E13b,AdvBench->AdvBench_BB_Safe,Qwen3-Embedding-8B,B1w_vs_A1,5,0.002055000000000007,0.0006124744892646605,5,0,0,0.2257027620795295,0.3186241931538887,0.0,5.0
E13b,AdvBench->AdvBench_BB_Safe,all-mpnet-base-v2,B1w_vs_A1,5,0.0001800000000000246,0.00023210988776868843,4,1,0,0.3598829771005798,0.4795001221860264,0.0,4.0
E13b,AdvBench->AdvBench_BB_Safe,bge-base-en-v1.5,B1w_vs_A1,5,0.0002650000000000041,0.00036810324638612694,2,3,0,0.317708414394287,0.3264904170732314,0.0,2.0
E13b,AdvBench->AdvBench_BB_Safe,bge-large-en-v1.5,B1w_vs_A1,5,5.500000000002725e-05,5.419870847171919e-05,3,2,0,0.3522113291163324,0.3858787671342074,0.0,3.0
E13b,AdvBench->HarmBench_BB_Mixed,Qwen3-Embedding-8B,B1w_vs_A1,5,0.17334000000000005,0.00645938271044536,5,0,0,1.8474555218972457e-12,5.929923219127886e-12,1.0,5.0
E13b,AdvBench->HarmBench_BB_Mixed,all-mpnet-base-v2,B1w_vs_A1,5,0.012950000000000017,0.007067420852050626,5,0,0,0.2322991685249236,0.8349657542115285,0.2,5.0
E13b,AdvBench->HarmBench_BB_Mixed,bge-base-en-v1.5,B1w_vs_A1,5,0.028239999999999998,0.0141695933251452,5,0,0,0.026568530123700595,0.098906308178378,0.8,5.0
E13b,AdvBench->HarmBench_BB_Mixed,bge-large-en-v1.5,B1w_vs_A1,5,0.01350499999999999,0.0219422850906646,3,0,2,0.3623813490405176,0.7905660651048556,0.4,5.0
E13b,AdvBench->HarmBench_BB_Safe,Qwen3-Embedding-8B,B1w_vs_A1,5,0.13209999999999997,0.042822982293390016,5,0,0,0.0011390405386286647,0.0056941065779647,1.0,5.0
E13b,AdvBench->HarmBench_BB_Safe,all-mpnet-base-v2,B1w_vs_A1,5,0.0034450000000000093,0.00521462486666107,4,0,1,0.5324388583212204,0.7636169895969211,0.0,5.0
E13b,AdvBench->HarmBench_BB_Safe,bge-base-en-v1.5,B1w_vs_A1,5,-0.005954999999999999,0.010761308005999969,2,0,3,0.31720761612297077,0.6162164085170148,0.2,5.0
E13b,AdvBench->HarmBench_BB_Safe,bge-large-en-v1.5,B1w_vs_A1,5,-0.02941499999999997,0.0316775827676292,1,0,4,0.0686762083866993,0.1852187570191237,0.4,5.0
E13b,HarmBench->AdvBench_BB_Mixed,Qwen3-Embedding-8B,B1w_vs_A1,5,0.02284499999999996,0.0028152708573066284,5,0,0,0.00390742376630526,0.0058642757812985,1.0,5.0
E13b,HarmBench->AdvBench_BB_Mixed,all-mpnet-base-v2,B1w_vs_A1,5,0.004339999999999988,0.002134874118068816,5,0,0,0.20111871484569285,0.447732622398393,0.2,5.0
E13b,HarmBench->AdvBench_BB_Mixed,bge-base-en-v1.5,B1w_vs_A1,5,0.01157999999999999,0.00463995554935606,5,0,0,0.00574843368333962,0.0116736623465263,1.0,5.0
E13b,HarmBench->AdvBench_BB_Mixed,bge-large-en-v1.5,B1w_vs_A1,5,0.011154999999999981,0.004406295212534001,5,0,0,0.00820503196988484,0.0285635593295996,1.0,5.0
E13b,HarmBench->AdvBench_BB_Safe,Qwen3-Embedding-8B,B1w_vs_A1,5,0.03832499999999996,0.005405176916623479,5,0,0,4.3144602694185526e-05,0.0001701823988036,1.0,5.0
E13b,HarmBench->AdvBench_BB_Safe,all-mpnet-base-v2,B1w_vs_A1,5,0.0011099999999999888,0.0010560243841881525,4,0,1,0.28456471580296416,0.6248696440159605,0.0,5.0
E13b,HarmBench->AdvBench_BB_Safe,bge-base-en-v1.5,B1w_vs_A1,5,0.0009999999999999788,0.0010997158723961083,5,0,0,0.2723052889500004,0.4795001221860264,0.0,5.0
E13b,HarmBench->AdvBench_BB_Safe,bge-large-en-v1.5,B1w_vs_A1,5,0.005109999999999992,0.0010332896496142681,5,0,0,0.01679379312050652,0.0233812131308872,1.0,5.0
E13b,HarmBench->HarmBench_BB_Mixed,Qwen3-Embedding-8B,B1w_vs_A1,5,0.20643000000000003,0.012442723777372865,5,0,0,2.6645352591003756e-16,1.3322676295501878e-15,1.0,5.0
E13b,HarmBench->HarmBench_BB_Mixed,all-mpnet-base-v2,B1w_vs_A1,5,0.012965000000000004,0.0012416722594952633,5,0,0,0.00231278900904708,0.0046442452960273,1.0,5.0
E13b,HarmBench->HarmBench_BB_Mixed,bge-base-en-v1.5,B1w_vs_A1,5,0.03825499999999997,0.005844505967145558,5,0,0,8.30480566826634e-05,0.0001684158885106,1.0,5.0
E13b,HarmBench->HarmBench_BB_Mixed,bge-large-en-v1.5,B1w_vs_A1,5,0.02276499999999999,0.004380981625161186,5,0,0,0.00022556283537790775,0.0006959837964011,1.0,5.0
E13b,HarmBench->HarmBench_BB_Safe,Qwen3-Embedding-8B,B1w_vs_A1,5,0.21621000000000007,0.016299488105459052,5,0,0,0.0,0.0,1.0,5.0
E13b,HarmBench->HarmBench_BB_Safe,all-mpnet-base-v2,B1w_vs_A1,5,0.008139999999999991,0.001983100476526617,5,0,0,0.00696546985583186,0.0183616463020848,1.0,5.0
E13b,HarmBench->HarmBench_BB_Safe,bge-base-en-v1.5,B1w_vs_A1,5,0.01986500000000002,0.004390814275279704,5,0,0,0.0059661438884174795,0.0078748189256587,1.0,5.0
E13b,HarmBench->HarmBench_BB_Safe,bge-large-en-v1.5,B1w_vs_A1,5,0.015979999999999994,0.002127895086699531,5,0,0,0.00046853160809321993,0.0010440366843704,1.0,5.0
E13b,ToxicChat->AdvBench_BB_Mixed,Qwen3-Embedding-8B,B1w_vs_A1,5,0.342445,0.025849851305181606,5,0,0,0.0,0.0,1.0,5.0
E13b,ToxicChat->AdvBench_BB_Mixed,all-mpnet-base-v2,B1w_vs_A1,5,0.006414999999999971,0.04288088370707865,4,0,1,0.08545592589864708,0.3913218720141933,0.8,5.0
E13b,ToxicChat->AdvBench_BB_Mixed,bge-base-en-v1.5,B1w_vs_A1,5,0.22268499999999997,0.0697900033135119,5,0,0,1.6948085539425507e-07,8.474042725303832e-07,1.0,5.0
E13b,ToxicChat->AdvBench_BB_Mixed,bge-large-en-v1.5,B1w_vs_A1,5,-0.0047175000000000186,0.11967061747772514,3,0,2,0.0006185807277303007,0.0030856792869593,1.0,5.0
E13b,ToxicChat->AdvBench_BB_Safe,Qwen3-Embedding-8B,B1w_vs_A1,5,0.288835,0.019529853750092484,5,0,0,0.0,0.0,1.0,5.0
E13b,ToxicChat->AdvBench_BB_Safe,all-mpnet-base-v2,B1w_vs_A1,5,0.008204999999999995,0.02144056027719424,4,0,1,0.16667025589209764,0.6284780253753908,0.6,5.0
E13b,ToxicChat->AdvBench_BB_Safe,bge-base-en-v1.5,B1w_vs_A1,5,0.288195,0.03550335107422965,5,0,0,0.0,0.0,1.0,5.0
E13b,ToxicChat->AdvBench_BB_Safe,bge-large-en-v1.5,B1w_vs_A1,5,0.035612500000000026,0.053817777035102425,4,0,1,0.18828567192241336,0.9179326032201236,0.8,5.0
E13b,ToxicChat->HarmBench_BB_Mixed,Qwen3-Embedding-8B,B1w_vs_A1,5,0.35569500000000004,0.08438456316175368,5,0,0,1.3091749906379846e-13,6.541434061091422e-13,1.0,5.0
E13b,ToxicChat->HarmBench_BB_Mixed,all-mpnet-base-v2,B1w_vs_A1,5,-0.08648000000000004,0.10778415699906914,1,0,4,0.20037720761580563,0.4291955994933358,0.4,5.0
E13b,ToxicChat->HarmBench_BB_Mixed,bge-base-en-v1.5,B1w_vs_A1,5,0.10073000000000001,0.07828095114713406,4,0,1,0.2618636270191509,0.9794436066538876,0.6,5.0
E13b,ToxicChat->HarmBench_BB_Mixed,bge-large-en-v1.5,B1w_vs_A1,5,-0.04467000000000006,0.14472219443644435,2,0,3,0.17394570905718332,0.8444002512706525,0.8,5.0
E13b,ToxicChat->HarmBench_BB_Safe,Qwen3-Embedding-8B,B1w_vs_A1,5,0.3857900000000001,0.052812213312831355,5,0,0,2.5712765250318625e-14,1.2856382625159313e-13,1.0,5.0
E13b,ToxicChat->HarmBench_BB_Safe,all-mpnet-base-v2,B1w_vs_A1,5,-0.0044550000000000535,0.060968417541379535,2,0,3,0.10840386790461971,0.4047316763217772,0.6,5.0
E13b,ToxicChat->HarmBench_BB_Safe,bge-base-en-v1.5,B1w_vs_A1,5,0.19992000000000004,0.022322700049501158,5,0,0,9.954581284166153e-06,4.881370628440074e-05,1.0,5.0
E13b,ToxicChat->HarmBench_BB_Safe,bge-large-en-v1.5,B1w_vs_A1,5,0.02959999999999994,0.050328824991251325,4,0,1,0.13899755692132182,0.4952387373757714,0.4,5.0
E13b,Wild->AdvBench_BB_Mixed,Qwen3-Embedding-8B,B1w_vs_A1,5,0.226975,0.1271482169064907,5,0,0,0.09462601844844673,0.4731300265779938,0.8,5.0
E13b,Wild->AdvBench_BB_Mixed,all-mpnet-base-v2,B1w_vs_A1,5,-0.54089,0.21338836410990175,0,0,5,0.0,0.0,1.0,5.0
E13b,Wild->AdvBench_BB_Mixed,bge-base-en-v1.5,B1w_vs_A1,5,-0.21489999999999995,0.14725224849726407,0,0,5,0.06674626073927495,0.33370210280499,0.8,5.0
E13b,Wild->AdvBench_BB_Mixed,bge-large-en-v1.5,B1w_vs_A1,5,-0.3294925,0.24762996896831777,1,0,4,0.13168044332448986,0.6584022166197272,0.8,5.0
E13b,Wild->AdvBench_BB_Safe,Qwen3-Embedding-8B,B1w_vs_A1,5,0.03675999999999997,0.09629291186271188,4,0,1,0.10169682105169378,0.3007949166915997,0.6,5.0
E13b,Wild->AdvBench_BB_Safe,all-mpnet-base-v2,B1w_vs_A1,5,-0.386435,0.22221790094409588,0,0,5,2.0794940835955344e-08,1.039745811670656e-07,1.0,5.0
E13b,Wild->AdvBench_BB_Safe,bge-base-en-v1.5,B1w_vs_A1,5,-0.11631500000000003,0.14695717658556176,1,0,4,0.019746116863831386,0.0978512712025474,0.8,5.0
E13b,Wild->AdvBench_BB_Safe,bge-large-en-v1.5,B1w_vs_A1,5,-0.33057499999999995,0.2333199479791644,0,0,5,5.0800622105588996e-05,0.0002540031104036,1.0,5.0
E13b,Wild->HarmBench_BB_Mixed,Qwen3-Embedding-8B,B1w_vs_A1,5,0.263055,0.11394387516448609,5,0,0,0.002350416173960995,0.0117515956085609,1.0,5.0
E13b,Wild->HarmBench_BB_Mixed,all-mpnet-base-v2,B1w_vs_A1,5,-0.41217000000000004,0.21430544308883054,0,0,5,1.674126832718059e-08,8.370625881326532e-08,1.0,5.0
E13b,Wild->HarmBench_BB_Mixed,bge-base-en-v1.5,B1w_vs_A1,5,-0.14729750000000003,0.1565312170343347,1,0,4,0.000248067964881806,0.0010940162023189,1.0,5.0
E13b,Wild->HarmBench_BB_Mixed,bge-large-en-v1.5,B1w_vs_A1,5,-0.168045,0.20258385177501195,2,0,3,0.168679922935159,0.7344122072873376,0.6,5.0
E13b,Wild->HarmBench_BB_Safe,Qwen3-Embedding-8B,B1w_vs_A1,5,0.09559499999999999,0.09962502101630899,5,0,0,0.35053197963162275,0.8856851241666763,0.4,5.0
E13b,Wild->HarmBench_BB_Safe,all-mpnet-base-v2,B1w_vs_A1,5,-0.22185000000000005,0.22289225606220597,0,0,5,0.1115375385092345,0.4029146122792912,0.6,5.0
E13b,Wild->HarmBench_BB_Safe,bge-base-en-v1.5,B1w_vs_A1,5,-0.03175500000000002,0.2024266228167629,2,0,3,0.006353513116832117,0.0299384110394136,1.0,5.0
E13b,Wild->HarmBench_BB_Safe,bge-large-en-v1.5,B1w_vs_A1,5,-0.19582999999999998,0.18237336736760665,1,0,4,0.15556431980984817,0.7697560415118072,0.8,5.0
E13b,XSTest->AdvBench_BB_Mixed,Qwen3-Embedding-8B,B1w_vs_A1,5,0.13629000000000005,0.014750652527939221,5,0,0,3.305925400098886e-09,1.631533397272733e-08,1.0,5.0
E13b,XSTest->AdvBench_BB_Mixed,all-mpnet-base-v2,B1w_vs_A1,5,-0.010050000000000003,0.00686103126359295,0,0,5,0.13746431167302178,0.4894473477666969,0.2,5.0
E13b,XSTest->AdvBench_BB_Mixed,bge-base-en-v1.5,B1w_vs_A1,5,-0.01489999999999998,0.0032599367325148836,0,0,5,0.012093251434825961,0.027854103104892,1.0,5.0
E13b,XSTest->AdvBench_BB_Mixed,bge-large-en-v1.5,B1w_vs_A1,5,-0.013949999999999995,0.005246665607793214,0,0,5,0.00629701696035916,0.0139692064870089,1.0,5.0
