dataset,seed,n_test,model,pair,method_1,method_2,auc_1,auc_2,auc_diff,p_value
HarmBench_BB_Safe,1,1200,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,1.0,0.97932,0.02068000000000003,2.379952785891426e-05
HarmBench_BB_Safe,2,1200,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9526399999999999,0.97932,-0.026680000000000037,0.00047588456035052573
HarmBench_BB_Safe,2,1200,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,1.0,0.97748,0.022519999999999984,3.9576231418703145e-06
HarmBench_BB_Safe,3,1200,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.966055,0.97748,-0.011425000000000018,0.11315973522075962
HarmBench_BB_Safe,3,1200,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,1.0,0.985975,0.014024999999999954,0.0001494126667804796
HarmBench_BB_Safe,4,1200,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.96218,0.985975,-0.02379500000000001,0.0013494045617736816
HarmBench_BB_Safe,4,1200,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,0,1200,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,0,1200,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,1.0,0.7502850000000001,0.2497149999999999,0.0
HarmBench_BB_Safe,0,1200,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,0,1200,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9453325000000001,0.7502850000000001,0.19504750000000004,0.0
HarmBench_BB_Safe,0,1200,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,0,1200,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,0,1200,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Safe,0,1200,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,0,1200,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,1,1200,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,1,1200,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,1.0,0.7530049999999999,0.24699500000000008,0.0
HarmBench_BB_Safe,1,1200,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,1,1200,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.94549,0.7530049999999999,0.19248500000000013,0.0
HarmBench_BB_Safe,1,1200,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,1,1200,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,1,1200,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Safe,1,1200,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,1,1200,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,1.0,0.747855,0.25214499999999995,0.0
HarmBench_BB_Safe,2,1200,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.931175,0.747855,0.18331999999999993,0.0
HarmBench_BB_Safe,2,1200,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,2,1200,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,1.0,0.7252000000000001,0.27479999999999993,0.0
HarmBench_BB_Safe,3,1200,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9343949999999999,0.7252000000000001,0.2091949999999998,0.0
HarmBench_BB_Safe,3,1200,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,3,1200,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,1.0,0.72719,0.27281,0.0
HarmBench_BB_Safe,4,1200,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.950105,0.72719,0.22291499999999997,0.0
HarmBench_BB_Safe,4,1200,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Safe,4,1200,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,1.0,0.0,
HarmBench_BB_Mixed,0,600,all-mpnet-base-v2,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9990125,0.9989,0.00011249999999995985,0.3858898744151029
HarmBench_BB_Mixed,0,600,all-mpnet-base-v2,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9872875,0.9842125,0.003074999999999939,0.27809385076466286
HarmBench_BB_Mixed,0,600,all-mpnet-base-v2,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9872875,0.9986125,-0.01132500000000003,7.5321060908351e-05
HarmBench_BB_Mixed,0,600,all-mpnet-base-v2,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9343624999999999,0.9842125,-0.04985000000000017,9.583086684195052e-07
HarmBench_BB_Mixed,0,600,all-mpnet-base-v2,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9990125,0.9872875,0.011724999999999985,0.0002023149273373548
HarmBench_BB_Mixed,0,600,all-mpnet-base-v2,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9990125,0.998925,8.750000000001812e-05,0.533177989213141
HarmBench_BB_Mixed,0,600,all-mpnet-base-v2,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9991375,0.9990125,0.00012500000000004174,0.468189546288293
HarmBench_BB_Mixed,0,600,all-mpnet-base-v2,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9990125,0.9872875,0.011724999999999985,0.0002023149273373548
HarmBench_BB_Mixed,0,600,all-mpnet-base-v2,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9991375,0.9872875,0.011850000000000027,0.0001717374641796443
HarmBench_BB_Mixed,1,600,all-mpnet-base-v2,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9982500000000001,0.9982125,3.750000000013465e-05,0.8067967548440254
HarmBench_BB_Mixed,1,600,all-mpnet-base-v2,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.990475,0.985675,0.0048000000000000265,0.06471480467323798
HarmBench_BB_Mixed,1,600,all-mpnet-base-v2,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.990475,0.999175,-0.008700000000000041,0.0003800156160349566
HarmBench_BB_Mixed,1,600,all-mpnet-base-v2,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.942625,0.985675,-0.04304999999999992,1.0166633724217888e-05
HarmBench_BB_Mixed,1,600,all-mpnet-base-v2,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9982500000000001,0.990475,0.007775000000000087,0.0033238562506188174
HarmBench_BB_Mixed,1,600,all-mpnet-base-v2,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9982500000000001,0.9979250000000001,0.0003250000000000197,0.16353289520892567
HarmBench_BB_Mixed,1,600,all-mpnet-base-v2,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.998725,0.9982500000000001,0.0004749999999998922,0.060139436801962765
HarmBench_BB_Mixed,1,600,all-mpnet-base-v2,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9982500000000001,0.990475,0.007775000000000087,0.0033238562506188174
HarmBench_BB_Mixed,1,600,all-mpnet-base-v2,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.998725,0.990475,0.00824999999999998,0.0017329123884031183
HarmBench_BB_Mixed,2,600,all-mpnet-base-v2,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9996625,0.999625,3.7500000000023626e-05,0.6888033959998816
HarmBench_BB_Mixed,2,600,all-mpnet-base-v2,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9859,0.9812125,0.004687499999999956,0.10282029066079956
HarmBench_BB_Mixed,2,600,all-mpnet-base-v2,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9859,0.9980625,-0.012162499999999965,3.465268964886192e-05
HarmBench_BB_Mixed,2,600,all-mpnet-base-v2,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.919375,0.9812125,-0.06183749999999999,3.5397281306082107e-07
HarmBench_BB_Mixed,2,600,all-mpnet-base-v2,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9996625,0.9859,0.01376250000000001,0.00010048020926212153
HarmBench_BB_Mixed,2,600,all-mpnet-base-v2,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9996625,0.9996124999999999,5.0000000000105516e-05,0.5271407619363453
HarmBench_BB_Mixed,2,600,all-mpnet-base-v2,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9998,0.9996625,0.0001375000000000126,0.1530993793658384
HarmBench_BB_Mixed,2,600,all-mpnet-base-v2,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9996625,0.9859,0.01376250000000001,0.00010048020926212153
HarmBench_BB_Mixed,2,600,all-mpnet-base-v2,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9998,0.9859,0.013900000000000023,8.858265351796568e-05
HarmBench_BB_Mixed,3,600,all-mpnet-base-v2,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9990625,0.99905,1.2499999999970868e-05,0.8938836497916984
HarmBench_BB_Mixed,3,600,all-mpnet-base-v2,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9878625,0.983825,0.004037500000000027,0.12156343051724616
HarmBench_BB_Mixed,3,600,all-mpnet-base-v2,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9878625,0.9984,-0.010537499999999977,9.159846828121765e-05
HarmBench_BB_Mixed,3,600,all-mpnet-base-v2,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.954575,0.983825,-0.029249999999999998,0.0005499616056614531
HarmBench_BB_Mixed,3,600,all-mpnet-base-v2,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9990625,0.9878625,0.011199999999999988,0.00021606533076545809
HarmBench_BB_Mixed,3,600,all-mpnet-base-v2,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9990625,0.999175,-0.00011250000000007088,0.39472054744373275
HarmBench_BB_Mixed,3,600,all-mpnet-base-v2,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9993125,0.9990625,0.0002500000000000835,0.08577509163008523
HarmBench_BB_Mixed,3,600,all-mpnet-base-v2,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9990625,0.9878625,0.011199999999999988,0.00021606533076545809
HarmBench_BB_Mixed,3,600,all-mpnet-base-v2,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9993125,0.9878625,0.011450000000000071,0.0001762023658449241
HarmBench_BB_Mixed,4,600,all-mpnet-base-v2,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9996875,0.999525,0.00016249999999995435,0.17802330555574963
HarmBench_BB_Mixed,4,600,all-mpnet-base-v2,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9856375,0.984325,0.0013125000000000497,0.6171474666789183
HarmBench_BB_Mixed,4,600,all-mpnet-base-v2,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9856375,0.998625,-0.01298749999999993,3.0504921399332474e-05
HarmBench_BB_Mixed,4,600,all-mpnet-base-v2,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.962175,0.984325,-0.022150000000000003,0.0003068900763893989
HarmBench_BB_Mixed,4,600,all-mpnet-base-v2,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9996875,0.9856375,0.014049999999999896,5.903176269850263e-05
HarmBench_BB_Mixed,4,600,all-mpnet-base-v2,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9996875,0.9996125,7.499999999993623e-05,0.34214500992827124
HarmBench_BB_Mixed,4,600,all-mpnet-base-v2,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9996875000000001,0.9996875,1.1102230246251565e-16,0.9999999999984919
HarmBench_BB_Mixed,4,600,all-mpnet-base-v2,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9996875,0.9856375,0.014049999999999896,5.903176269850263e-05
HarmBench_BB_Mixed,4,600,all-mpnet-base-v2,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9996875000000001,0.9856375,0.014050000000000007,5.71198659322647e-05
HarmBench_BB_Mixed,0,600,bge-base-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.998275,0.9983125,-3.7500000000023626e-05,0.7790272469282904
HarmBench_BB_Mixed,0,600,bge-base-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9764625,0.9537874999999999,0.02267500000000011,0.015306399740055099
HarmBench_BB_Mixed,0,600,bge-base-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9764625,0.9967874999999999,-0.020324999999999926,1.2442096410936188e-06
HarmBench_BB_Mixed,0,600,bge-base-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.926575,0.9537874999999999,-0.027212499999999862,0.035697558335811896
HarmBench_BB_Mixed,0,600,bge-base-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.998275,0.9764625,0.021812500000000012,4.477243813916232e-06
HarmBench_BB_Mixed,0,600,bge-base-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.998275,0.998,0.0002750000000000252,0.16682937147565924
HarmBench_BB_Mixed,0,600,bge-base-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9990249999999999,0.998275,0.0007499999999999174,0.04522527526371145
HarmBench_BB_Mixed,0,600,bge-base-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.998275,0.9764625,0.021812500000000012,4.477243813916232e-06
HarmBench_BB_Mixed,0,600,bge-base-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9990249999999999,0.9764625,0.02256249999999993,2.833375753574785e-06
HarmBench_BB_Mixed,1,600,bge-base-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9987499999999999,0.9987125,3.74999999999126e-05,0.6586021421451749
HarmBench_BB_Mixed,1,600,bge-base-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9847,0.96365,0.021050000000000013,0.00882003109979057
HarmBench_BB_Mixed,1,600,bge-base-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9847,0.9986,-0.013900000000000023,3.927497139666336e-05
HarmBench_BB_Mixed,1,600,bge-base-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9463125000000001,0.96365,-0.017337499999999895,0.10664203186594357
HarmBench_BB_Mixed,1,600,bge-base-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9987499999999999,0.9847,0.014049999999999896,0.0001232422634991348
HarmBench_BB_Mixed,1,600,bge-base-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9987499999999999,0.9986125,0.0001374999999999016,0.21709153198859443
HarmBench_BB_Mixed,1,600,bge-base-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.99905,0.9987499999999999,0.000300000000000078,0.09966053206633507
HarmBench_BB_Mixed,1,600,bge-base-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9987499999999999,0.9847,0.014049999999999896,0.0001232422634991348
HarmBench_BB_Mixed,1,600,bge-base-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.99905,0.9847,0.014349999999999974,9.889146233188484e-05
HarmBench_BB_Mixed,2,600,bge-base-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9988374999999999,0.9987874999999999,4.999999999999449e-05,0.677039554036446
HarmBench_BB_Mixed,2,600,bge-base-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9767625,0.950425,0.026337500000000014,0.0021350194862779226
HarmBench_BB_Mixed,2,600,bge-base-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9767625,0.9964500000000001,-0.01968750000000008,4.615021256260121e-07
HarmBench_BB_Mixed,2,600,bge-base-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9000625,0.950425,-0.05036249999999998,0.000409433244804136
HarmBench_BB_Mixed,2,600,bge-base-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9988374999999999,0.9767625,0.022074999999999956,1.9164571405383413e-06
HarmBench_BB_Mixed,2,600,bge-base-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9988374999999999,0.9987125,0.00012499999999993072,0.30644548770527047
HarmBench_BB_Mixed,2,600,bge-base-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.999225,0.9988374999999999,0.0003875000000000961,0.07431523704783416
HarmBench_BB_Mixed,2,600,bge-base-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9988374999999999,0.9767625,0.022074999999999956,1.9164571405383413e-06
HarmBench_BB_Mixed,2,600,bge-base-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.999225,0.9767625,0.022462500000000052,1.4680365039154708e-06
HarmBench_BB_Mixed,3,600,bge-base-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9991625,0.9991375,2.4999999999941735e-05,0.7460399854482436
HarmBench_BB_Mixed,3,600,bge-base-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9864375,0.9624875,0.023949999999999916,0.0021146503081845847
HarmBench_BB_Mixed,3,600,bge-base-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9864375,0.9978875,-0.011450000000000071,5.6050558046472077e-05
HarmBench_BB_Mixed,3,600,bge-base-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9468624999999999,0.9624875,-0.01562500000000011,0.11901721015191313
HarmBench_BB_Mixed,3,600,bge-base-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9991625,0.9864375,0.012724999999999986,0.0001374166700227608
HarmBench_BB_Mixed,3,600,bge-base-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9991625,0.9991125,4.999999999999449e-05,0.605817546032293
HarmBench_BB_Mixed,3,600,bge-base-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.999425,0.9991625,0.00026250000000005436,0.05633957797717137
HarmBench_BB_Mixed,3,600,bge-base-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9991625,0.9864375,0.012724999999999986,0.0001374166700227608
